Plate	Patient	Cell_type	Well	Count
AS-207	EL	CD34+	G8	273
AS-207	EL	CD34+	G9	237
AS-207	EL	CD34+	G10	335
AS-207	EL	CD34+	G11	104
AS-207	EL	CD34+	G12	804
AS-207	EL	CD34+	G13	618
AS-207	EL	CD34+	G14	1124
AS-207	EL	CD34+	G15	654
AS-207	EL	CD34+	G16	540
AS-207	EL	CD34+	G17	499
AS-207	EL	CD34+	G18	283
AS-207	EL	CD34+	G19	2054
AS-207	EL	CD34+	G20	460
AS-207	EL	CD34+	G21	1323
AS-207	EL	CD34+	G22	539
AS-207	EL	CD34+	G23	290
AS-207	EL	CD34+	G24	116
AS-207	EL	CD34+	H1	38
AS-207	EL	CD34+	H2	140
AS-207	EL	CD34+	H3	76
AS-207	EL	CD34+	H4	92
AS-207	EL	CD34+	H5	151
AS-207	EL	CD34+	H6	176
AS-207	EL	CD34+	H7	123
AS-207	EL	CD34+	H8	7692
AS-207	EL	CD34+	H9	165
AS-207	EL	CD34+	H10	263
AS-207	EL	CD34+	H11	46
AS-207	EL	CD34+	H12	359
AS-207	EL	CD34+	H13	253
AS-207	EL	CD34+	H14	64
AS-207	EL	CD34+	H15	42
AS-207	EL	CD34+	H16	405
AS-207	EL	CD34+	H17	198
AS-207	EL	CD34+	H18	1581
AS-207	EL	CD34+	H19	334
AS-207	EL	CD34+	H20	657
AS-207	EL	CD34+	H21	550
AS-207	EL	CD34+	H22	426
AS-207	EL	CD34+	H23	194
AS-207	EL	CD34+	H24	227
AS-207	EL	CD34+	I1	161
AS-207	EL	CD34+	I2	221
AS-207	EL	CD34+	I3	107
AS-207	EL	CD34+	I4	178
AS-207	EL	CD34+	I5	54
AS-207	EL	CD34+	I6	323
AS-207	EL	CD34+	I7	175
AS-207	EL	CD34+	I8	439
AS-207	EL	CD34+	I9	312
AS-207	EL	CD34+	I10	25
AS-207	EL	CD34+	I11	100
AS-207	EL	CD34+	I12	735
AS-207	EL	CD34+	I13	4165
AS-207	EL	CD34+	I14	1130
AS-207	EL	CD34+	I15	386
AS-207	EL	CD34+	I16	2488
AS-207	EL	CD34+	I17	2280
AS-207	EL	CD34+	I18	423
AS-207	EL	CD34+	I19	3096
AS-207	EL	CD34+	I20	2746
AS-207	EL	CD34+	I21	2019
AS-207	EL	CD34+	I22	5053
AS-207	EL	CD34+	I23	1537
AS-207	EL	CD34+	I24	198
AS-207	EL	CD34+	J1	97
AS-207	EL	CD34+	J2	241
AS-207	EL	CD34+	J3	1149
AS-207	EL	CD34+	J4	175
AS-207	EL	CD34+	J5	1379
AS-207	EL	CD34+	J6	328
AS-207	EL	CD34+	J7	2481
AS-207	EL	CD34+	J8	5676
AS-207	EL	CD34+	J9	406
AS-207	EL	CD34+	J10	14
AS-207	EL	CD34+	J11	302
AS-207	EL	CD34+	J12	791
AS-207	EL	CD34+	J13	440
AS-207	EL	CD34+	J14	77
AS-207	EL	CD34+	J15	45
AS-207	EL	CD34+	J16	5660
AS-207	EL	CD34+	J17	327
AS-207	EL	CD34+	J18	441
AS-207	EL	CD34+	J19	2430
AS-207	EL	CD34+	J20	865
AS-207	EL	CD34+	J21	1257
AS-207	EL	CD34+	J22	1231
AS-207	EL	CD34+	J23	2177
AS-207	EL	CD34+	J24	190
AS-207	EL	CD34+	K1	33
AS-207	EL	CD34+	K2	72
AS-207	EL	CD34+	K3	61
AS-207	EL	CD34+	K4	98
AS-207	EL	CD34+	K5	34
AS-207	EL	CD34+	K6	103
AS-207	EL	CD34+	K7	82
AS-207	EL	CD34+	K8	157
AS-207	EL	CD34+	K9	2793
AS-207	EL	CD34+	K10	14
AS-207	EL	CD34+	K11	54
AS-207	EL	CD34+	K12	163
AS-207	EL	CD34+	K13	223
AS-207	EL	CD34+	K14	116
AS-207	EL	CD34+	K15	28
AS-207	EL	CD34+	K16	276
AS-207	EL	CD34+	K17	190
AS-207	EL	CD34+	K18	185
AS-207	EL	CD34+	K19	517
AS-207	EL	CD34+	K20	324
AS-207	EL	CD34+	K21	1666
AS-207	EL	CD34+	K22	2273
AS-207	EL	CD34+	K23	1945
AS-207	EL	CD34+	K24	67
AS-207	EL	CD34+	L1	9
AS-207	EL	CD34+	L2	67
AS-207	EL	CD34+	L3	37
AS-207	EL	CD34+	L4	29
AS-207	EL	CD34+	L5	13
AS-207	EL	CD34+	L6	99
AS-207	EL	CD34+	L7	39
AS-207	EL	CD34+	L8	127
AS-207	EL	CD34+	L9	1275
AS-207	EL	CD34+	L10	8
AS-207	EL	CD34+	L11	8
AS-207	EL	CD34+	L12	235
AS-207	EL	CD34+	L13	135
AS-207	EL	CD34+	L14	34
AS-207	EL	CD34+	L15	123
AS-207	EL	CD34+	L16	144
AS-207	EL	CD34+	L17	54
AS-207	EL	CD34+	L18	139
AS-207	EL	CD34+	L19	302
AS-207	EL	CD34+	L20	236
AS-207	EL	CD34+	L21	133
AS-207	EL	CD34+	L22	285
AS-207	EL	CD34+	L23	211
AS-207	EL	CD34+	L24	35
AS-207	EL	CD34+	M1	34
AS-207	EL	CD34+	M2	72
AS-207	EL	CD34+	M3	73
AS-207	EL	CD34+	M4	85
AS-207	EL	CD34+	M5	35
AS-207	EL	CD34+	M6	99
AS-207	EL	CD34+	M7	742
AS-207	EL	CD34+	M8	265
AS-207	EL	CD34+	M9	135
AS-207	EL	CD34+	M10	19
AS-207	EL	CD34+	M11	61
AS-207	EL	CD34+	M12	519
AS-207	EL	CD34+	M13	231
AS-207	EL	CD34+	M14	56
AS-207	EL	CD34+	M15	40
AS-207	EL	CD34+	M16	291
AS-207	EL	CD34+	M17	204
AS-207	EL	CD34+	M18	142
AS-207	EL	CD34+	M19	1728
AS-207	EL	CD34+	M20	3242
AS-207	EL	CD34+	M21	321
AS-207	EL	CD34+	M22	5018
AS-207	EL	CD34+	M23	146
AS-207	EL	CD34+	M24	64
AS-207	EL	CD34+	N1	36
AS-207	EL	CD34+	N2	116
AS-207	EL	CD34+	N3	90
AS-207	EL	CD34+	N4	139
AS-207	EL	CD34+	N5	51
AS-207	EL	CD34+	N6	150
AS-207	EL	CD34+	N7	89
AS-207	EL	CD34+	N8	230
AS-207	EL	CD34+	N9	127
AS-207	EL	CD34+	N10	17
AS-207	EL	CD34+	N11	797
AS-207	EL	CD34+	N12	348
AS-207	EL	CD34+	N13	228
AS-207	EL	CD34+	N14	51
AS-207	EL	CD34+	N15	262
AS-207	EL	CD34+	N16	239
AS-207	EL	CD34+	N17	202
AS-207	EL	CD34+	N18	254
AS-207	EL	CD34+	N19	329
AS-207	EL	CD34+	N20	502
AS-207	EL	CD34+	N21	3002
AS-207	EL	CD34+	N22	1987
AS-207	EL	CD34+	N23	246
AS-207	EL	CD34+	N24	85
AS-207	EL	CD34+	O1	10
AS-207	EL	CD34+	O2	590
AS-207	EL	CD34+	O3	97
AS-207	EL	CD34+	O4	511
AS-207	EL	CD34+	O5	27
AS-207	EL	CD34+	O6	108
AS-207	EL	CD34+	O7	53
AS-207	EL	CD34+	O8	109
AS-207	EL	CD34+	O9	87
AS-207	EL	CD34+	O10	15
AS-207	EL	CD34+	O11	199
AS-207	EL	CD34+	O12	371
AS-207	EL	CD34+	O13	217
AS-207	EL	CD34+	O14	56
AS-207	EL	CD34+	O15	27
AS-207	EL	CD34+	O16	3323
AS-207	EL	CD34+	O17	122
AS-207	EL	CD34+	O18	191
AS-207	EL	CD34+	O19	94
AS-207	EL	CD34+	O20	1143
AS-207	EL	CD34+	O21	163
AS-207	EL	CD34+	O22	263
AS-207	EL	CD34+	O23	110
AS-207	EL	CD34+	O24	158
AS-207	EL	CD34+	P1	76
AS-207	EL	CD34+	P2	2924
AS-207	EL	CD34+	P3	43
AS-207	EL	CD34+	P4	53
AS-207	EL	CD34+	P5	18
AS-207	EL	CD34+	P6	111
AS-207	EL	CD34+	P7	195
AS-207	EL	CD34+	P8	221
AS-207	EL	CD34+	P9	101
AS-207	EL	CD34+	P10	13
AS-207	EL	CD34+	P11	16
AS-207	EL	CD34+	P12	238
AS-207	EL	CD34+	P13	160
AS-207	EL	CD34+	P14	20
AS-207	EL	CD34+	P15	19
AS-207	EL	CD34+	P16	232
AS-207	EL	CD34+	P17	111
AS-207	EL	CD34+	P18	362
AS-207	EL	CD34+	P19	307
AS-207	EL	CD34+	P20	315
AS-207	EL	CD34+	P21	174
AS-207	EL	CD34+	P22	400
AS-207	EL	CD34+	P23	1069
AS-207	EL	CD34+	P24	604
