Plate	Patient	Cell_type	Well	Count
AS-204	EL	NEs	H13	172
AS-204	EL	NEs	H14	19
AS-204	EL	NEs	H15	36
AS-204	EL	NEs	H16	590
AS-204	EL	NEs	H17	231
AS-204	EL	NEs	H18	121
AS-204	EL	NEs	H19	182
AS-204	EL	NEs	H20	11867
AS-204	EL	NEs	H21	1477
AS-204	EL	NEs	H22	161
AS-204	EL	NEs	H23	100
AS-204	EL	NEs	H24	145
AS-204	EL	NEs	I1	28
AS-204	EL	NEs	I2	632
AS-204	EL	NEs	I3	100
AS-204	EL	NEs	I4	5760
AS-204	EL	NEs	I5	64
AS-204	EL	NEs	I6	234
AS-204	EL	NEs	I7	326
AS-204	EL	NEs	I8	94
AS-204	EL	NEs	I9	246
AS-204	EL	NEs	I10	8
AS-204	EL	NEs	I11	23
AS-204	EL	NEs	I12	285
AS-204	EL	NEs	I13	137
AS-204	EL	NEs	I14	420
AS-204	EL	NEs	I15	31
AS-204	EL	NEs	I16	86
AS-204	EL	NEs	I17	6362
AS-204	EL	NEs	I18	82
AS-204	EL	NEs	I19	2012
AS-204	EL	NEs	I20	238
AS-204	EL	NEs	I21	56
AS-204	EL	NEs	I22	142
AS-204	EL	NEs	I23	309
AS-204	EL	NEs	I24	105
AS-204	EL	NEs	J1	3
AS-204	EL	NEs	J2	43
AS-204	EL	NEs	J3	43
AS-204	EL	NEs	J4	143
AS-204	EL	NEs	J5	24
AS-204	EL	NEs	J6	98
AS-204	EL	NEs	J7	17
AS-204	EL	NEs	J8	73
AS-204	EL	NEs	J9	95
AS-204	EL	NEs	J10	3
AS-204	EL	NEs	J11	4
AS-204	EL	NEs	J12	320
AS-204	EL	NEs	J13	19
AS-204	EL	NEs	J14	8
AS-204	EL	NEs	J15	33
AS-204	EL	NEs	J16	28
AS-204	EL	NEs	J17	55
AS-204	EL	NEs	J18	31
AS-204	EL	NEs	J19	68
AS-204	EL	NEs	J20	91
AS-204	EL	NEs	J21	15
AS-204	EL	NEs	J22	32
AS-204	EL	NEs	J23	17
AS-204	EL	NEs	J24	5
AS-204	EL	NEs	K1	16
AS-204	EL	NEs	K2	49
AS-204	EL	NEs	K3	201
AS-204	EL	NEs	K4	3356
AS-204	EL	NEs	K5	29
AS-204	EL	NEs	K6	89
AS-204	EL	NEs	K7	27
AS-204	EL	NEs	K8	54
AS-204	EL	NEs	K9	139
AS-204	EL	NEs	K10	5
AS-204	EL	NEs	K11	7
AS-204	EL	NEs	K12	93
AS-204	EL	NEs	K13	72
AS-204	EL	NEs	K14	20
AS-204	EL	NEs	K15	23
AS-204	EL	NEs	K16	46
AS-204	EL	NEs	K17	54
AS-204	EL	NEs	K18	27
AS-204	EL	NEs	K19	91
AS-204	EL	NEs	K20	79
AS-204	EL	NEs	K21	43
AS-204	EL	NEs	K22	1186
AS-204	EL	NEs	K23	34
AS-204	EL	NEs	K24	48
AS-204	EL	NEs	L1	38
AS-204	EL	NEs	L2	73
AS-204	EL	NEs	L3	97
AS-204	EL	NEs	L4	126
AS-204	EL	NEs	L5	27
AS-204	EL	NEs	L6	679
AS-204	EL	NEs	L7	151
AS-204	EL	NEs	L8	467
AS-204	EL	NEs	L9	241
AS-204	EL	NEs	L10	317
AS-204	EL	NEs	L11	9
AS-204	EL	NEs	L12	11381
AS-204	EL	NEs	L13	82
AS-204	EL	NEs	L14	18
AS-204	EL	NEs	L15	37
AS-204	EL	NEs	L16	46
AS-204	EL	NEs	L17	81
AS-204	EL	NEs	L18	229
AS-204	EL	NEs	L19	100
AS-204	EL	NEs	L20	163
AS-204	EL	NEs	L21	51
AS-204	EL	NEs	L22	78
AS-204	EL	NEs	L23	47
AS-204	EL	NEs	L24	29
AS-204	EL	NEs	M1	12
AS-204	EL	NEs	M2	47
AS-204	EL	NEs	M3	85
AS-204	EL	NEs	M4	136
AS-204	EL	NEs	M5	54
AS-204	EL	NEs	M6	70
AS-204	EL	NEs	M7	9
AS-204	EL	NEs	M8	28
AS-204	EL	NEs	M9	114
AS-204	EL	NEs	M10	5
AS-204	EL	NEs	M11	7
AS-204	EL	NEs	M12	124
AS-204	EL	NEs	M13	11
AS-204	EL	NEs	M14	7
AS-204	EL	NEs	M15	12
AS-204	EL	NEs	M16	34
AS-204	EL	NEs	M17	76
AS-204	EL	NEs	M18	13
AS-204	EL	NEs	M19	504
AS-204	EL	NEs	M20	76
AS-204	EL	NEs	M21	21
AS-204	EL	NEs	M22	49
AS-204	EL	NEs	M23	10
AS-204	EL	NEs	M24	12
AS-204	EL	NEs	N1	32
AS-204	EL	NEs	N2	85
AS-204	EL	NEs	N3	169
AS-204	EL	NEs	N4	1442
AS-204	EL	NEs	N5	39
AS-204	EL	NEs	N6	184
AS-204	EL	NEs	N7	30
AS-204	EL	NEs	N8	63
AS-204	EL	NEs	N9	251
AS-204	EL	NEs	N10	10
AS-204	EL	NEs	N11	36
AS-204	EL	NEs	N12	279
AS-204	EL	NEs	N13	83
AS-204	EL	NEs	N14	98
AS-204	EL	NEs	N15	1392
AS-204	EL	NEs	N16	42
AS-204	EL	NEs	N17	129
AS-204	EL	NEs	N18	51
AS-204	EL	NEs	N19	1879
AS-204	EL	NEs	N20	213
AS-204	EL	NEs	N21	43
AS-204	EL	NEs	N22	80
AS-204	EL	NEs	N23	40
AS-204	EL	NEs	N24	63
AS-204	EL	NEs	O1	1
AS-204	EL	NEs	O2	49
AS-204	EL	NEs	O3	46
AS-204	EL	NEs	O4	114
AS-204	EL	NEs	O5	10
AS-204	EL	NEs	O6	80
AS-204	EL	NEs	O7	4
AS-204	EL	NEs	O8	16
AS-204	EL	NEs	O9	104
AS-204	EL	NEs	O10	5
AS-204	EL	NEs	O11	2
AS-204	EL	NEs	O12	119
AS-204	EL	NEs	O13	10
AS-204	EL	NEs	O14	11
AS-204	EL	NEs	O15	8
AS-204	EL	NEs	O16	26
AS-204	EL	NEs	O17	33
AS-204	EL	NEs	O18	12
AS-204	EL	NEs	O19	20
AS-204	EL	NEs	O20	127
AS-204	EL	NEs	O21	14
AS-204	EL	NEs	O22	27
AS-204	EL	NEs	O23	24
AS-204	EL	NEs	O24	6
AS-204	EL	NEs	P1	15
AS-204	EL	NEs	P2	65
AS-204	EL	NEs	P3	69
AS-204	EL	NEs	P4	3867
AS-204	EL	NEs	P5	44
AS-204	EL	NEs	P6	144
AS-204	EL	NEs	P7	14
AS-204	EL	NEs	P8	59
AS-204	EL	NEs	P9	1450
AS-204	EL	NEs	P10	7
AS-204	EL	NEs	P11	5
AS-204	EL	NEs	P12	219
AS-204	EL	NEs	P13	34
AS-204	EL	NEs	P14	7
AS-204	EL	NEs	P15	27
AS-204	EL	NEs	P16	19
AS-204	EL	NEs	P17	93
AS-204	EL	NEs	P18	33
AS-204	EL	NEs	P19	105
AS-204	EL	NEs	P20	166
AS-204	EL	NEs	P21	30
AS-204	EL	NEs	P22	53
AS-204	EL	NEs	P23	35
AS-204	EL	NEs	P24	40
