Plate	Patient	Cell_type	Well	Count
AS-206	EL	nBCs	K11	1
AS-206	EL	nBCs	K12	1
AS-206	EL	nBCs	K13	18
AS-206	EL	nBCs	K14	4
AS-206	EL	nBCs	K15	4
AS-206	EL	nBCs	K16	132
AS-206	EL	nBCs	K17	9
AS-206	EL	nBCs	K18	16
AS-206	EL	nBCs	K19	3
AS-206	EL	nBCs	K20	6
AS-206	EL	nBCs	K21	11
AS-206	EL	nBCs	K22	10
AS-206	EL	nBCs	K23	7
AS-206	EL	nBCs	K24	3
AS-206	EL	nBCs	L1	1
AS-206	EL	nBCs	L2	2
AS-206	EL	nBCs	L3	1
AS-206	EL	nBCs	L4	1
AS-206	EL	nBCs	L5	1
AS-206	EL	nBCs	L6	20
AS-206	EL	nBCs	L7	6
AS-206	EL	nBCs	L8	9
AS-206	EL	nBCs	L9	16
AS-206	EL	nBCs	L10	1
AS-206	EL	nBCs	L11	0
AS-206	EL	nBCs	L12	34
AS-206	EL	nBCs	L13	8
AS-206	EL	nBCs	L14	1
AS-206	EL	nBCs	L15	3
AS-206	EL	nBCs	L16	24
AS-206	EL	nBCs	L17	5
AS-206	EL	nBCs	L18	12
AS-206	EL	nBCs	L19	5
AS-206	EL	nBCs	L20	11
AS-206	EL	nBCs	L21	7
AS-206	EL	nBCs	L22	8
AS-206	EL	nBCs	L23	1
AS-206	EL	nBCs	L24	2
AS-206	EL	nBCs	M1	2
AS-206	EL	nBCs	M2	4
AS-206	EL	nBCs	M3	3
AS-206	EL	nBCs	M4	6
AS-206	EL	nBCs	M5	0
AS-206	EL	nBCs	M6	4
AS-206	EL	nBCs	M7	7
AS-206	EL	nBCs	M8	6
AS-206	EL	nBCs	M9	7
AS-206	EL	nBCs	M10	0
AS-206	EL	nBCs	M11	1
AS-206	EL	nBCs	M12	18
AS-206	EL	nBCs	M13	5
AS-206	EL	nBCs	M14	1
AS-206	EL	nBCs	M15	1
AS-206	EL	nBCs	M16	18
AS-206	EL	nBCs	M17	10
AS-206	EL	nBCs	M18	6
AS-206	EL	nBCs	M19	10
AS-206	EL	nBCs	M20	20
AS-206	EL	nBCs	M21	5
AS-206	EL	nBCs	M22	17
AS-206	EL	nBCs	M23	3
AS-206	EL	nBCs	M24	2
AS-206	EL	nBCs	N1	0
AS-206	EL	nBCs	N2	6
AS-206	EL	nBCs	N3	1
AS-206	EL	nBCs	N4	4
AS-206	EL	nBCs	N5	1
AS-206	EL	nBCs	N6	3
AS-206	EL	nBCs	N7	0
AS-206	EL	nBCs	N8	8
AS-206	EL	nBCs	N9	6
AS-206	EL	nBCs	N10	1
AS-206	EL	nBCs	N11	5
AS-206	EL	nBCs	N12	8
AS-206	EL	nBCs	N13	7
AS-206	EL	nBCs	N14	1
AS-206	EL	nBCs	N15	2
AS-206	EL	nBCs	N16	6
AS-206	EL	nBCs	N17	2
AS-206	EL	nBCs	N18	7
AS-206	EL	nBCs	N19	3
AS-206	EL	nBCs	N20	5
AS-206	EL	nBCs	N21	13
AS-206	EL	nBCs	N22	5
AS-206	EL	nBCs	N23	0
AS-206	EL	nBCs	N24	1
AS-206	EL	nBCs	O1	0
AS-206	EL	nBCs	O2	4
AS-206	EL	nBCs	O3	1
AS-206	EL	nBCs	O4	1
AS-206	EL	nBCs	O5	0
AS-206	EL	nBCs	O6	0
AS-206	EL	nBCs	O7	1
AS-206	EL	nBCs	O8	1
AS-206	EL	nBCs	O9	2
AS-206	EL	nBCs	O10	0
AS-206	EL	nBCs	O11	0
AS-206	EL	nBCs	O12	7
AS-206	EL	nBCs	O13	5
AS-206	EL	nBCs	O14	1
AS-206	EL	nBCs	O15	0
AS-206	EL	nBCs	O16	53
AS-206	EL	nBCs	O17	3
AS-206	EL	nBCs	O18	12
AS-206	EL	nBCs	O19	1
AS-206	EL	nBCs	O20	11
AS-206	EL	nBCs	O21	0
AS-206	EL	nBCs	O22	1
AS-206	EL	nBCs	O23	2
AS-206	EL	nBCs	O24	4
AS-206	EL	nBCs	P1	1
AS-206	EL	nBCs	P2	12
AS-206	EL	nBCs	P3	0
AS-206	EL	nBCs	P4	9
AS-206	EL	nBCs	P5	0
AS-206	EL	nBCs	P6	0
AS-206	EL	nBCs	P7	1
AS-206	EL	nBCs	P8	0
AS-206	EL	nBCs	P9	1
AS-206	EL	nBCs	P10	0
AS-206	EL	nBCs	P11	0
AS-206	EL	nBCs	P12	2
AS-206	EL	nBCs	P13	3
AS-206	EL	nBCs	P14	0
AS-206	EL	nBCs	P15	0
AS-206	EL	nBCs	P16	4
AS-206	EL	nBCs	P17	1
AS-206	EL	nBCs	P18	13
AS-206	EL	nBCs	P19	0
AS-206	EL	nBCs	P20	15
AS-206	EL	nBCs	P21	3
AS-206	EL	nBCs	P22	5
AS-206	EL	nBCs	P23	8
AS-206	EL	nBCs	P24	10
