Plate	Patient	Cell_type	Well	Count
AS-187	RN	Monocytes	D6	369
AS-187	RN	Monocytes	D7	73
AS-187	RN	Monocytes	D8	339
AS-187	RN	Monocytes	D9	305
AS-187	RN	Monocytes	D10	6
AS-187	RN	Monocytes	D11	29
AS-187	RN	Monocytes	D12	313
AS-187	RN	Monocytes	D13	402
AS-187	RN	Monocytes	D14	17
AS-187	RN	Monocytes	D15	11
AS-187	RN	Monocytes	D16	300
AS-187	RN	Monocytes	D17	427
AS-187	RN	Monocytes	D18	343
AS-187	RN	Monocytes	D19	14063
AS-187	RN	Monocytes	D20	418
AS-187	RN	Monocytes	D21	134
AS-187	RN	Monocytes	D22	277
AS-187	RN	Monocytes	D23	155
AS-187	RN	Monocytes	D24	185
AS-187	RN	Monocytes	E1	247
AS-187	RN	Monocytes	E2	539
AS-187	RN	Monocytes	E3	190
AS-187	RN	Monocytes	E4	339
AS-187	RN	Monocytes	E5	23
AS-187	RN	Monocytes	E6	4765
AS-187	RN	Monocytes	E7	80
AS-187	RN	Monocytes	E8	618
AS-187	RN	Monocytes	E9	239
AS-187	RN	Monocytes	E10	14
AS-187	RN	Monocytes	E11	16
AS-187	RN	Monocytes	E12	354
AS-187	RN	Monocytes	E13	390
AS-187	RN	Monocytes	E14	27
AS-187	RN	Monocytes	E15	28
AS-187	RN	Monocytes	E16	437
AS-187	RN	Monocytes	E17	439
AS-187	RN	Monocytes	E18	536
AS-187	RN	Monocytes	E19	493
AS-187	RN	Monocytes	E20	532
AS-187	RN	Monocytes	E21	1257
AS-187	RN	Monocytes	E22	624
AS-187	RN	Monocytes	E23	158
AS-187	RN	Monocytes	E24	18356
AS-187	RN	Monocytes	F1	190
AS-187	RN	Monocytes	F2	1049
AS-187	RN	Monocytes	F3	194
AS-187	RN	Monocytes	F4	968
AS-187	RN	Monocytes	F5	25
AS-187	RN	Monocytes	F6	221
AS-187	RN	Monocytes	F7	128
AS-187	RN	Monocytes	F8	393
AS-187	RN	Monocytes	F9	285
AS-187	RN	Monocytes	F10	16
AS-187	RN	Monocytes	F11	477
AS-187	RN	Monocytes	F12	351
AS-187	RN	Monocytes	F13	400
AS-187	RN	Monocytes	F14	17
AS-187	RN	Monocytes	F15	21
AS-187	RN	Monocytes	F16	338
AS-187	RN	Monocytes	F17	386
AS-187	RN	Monocytes	F18	225
AS-187	RN	Monocytes	F19	408
AS-187	RN	Monocytes	F20	412
AS-187	RN	Monocytes	F21	217
AS-187	RN	Monocytes	F22	482
AS-187	RN	Monocytes	F23	325
AS-187	RN	Monocytes	F24	183
AS-187	RN	Monocytes	G1	173
AS-187	RN	Monocytes	G2	26874
AS-187	RN	Monocytes	G3	367
AS-187	RN	Monocytes	G4	445
AS-187	RN	Monocytes	G5	32
AS-187	RN	Monocytes	G6	378
AS-187	RN	Monocytes	G7	115
AS-187	RN	Monocytes	G8	500
AS-187	RN	Monocytes	G9	255
AS-187	RN	Monocytes	G10	10
AS-187	RN	Monocytes	G11	15
AS-187	RN	Monocytes	G12	341
AS-187	RN	Monocytes	G13	1368
AS-187	RN	Monocytes	G14	37
AS-187	RN	Monocytes	G15	15
AS-187	RN	Monocytes	G16	226
AS-187	RN	Monocytes	G17	3112
AS-187	RN	Monocytes	G18	244
AS-187	RN	Monocytes	G19	300
AS-187	RN	Monocytes	G20	286
AS-187	RN	Monocytes	G21	144
AS-187	RN	Monocytes	G22	597
AS-187	RN	Monocytes	G23	200
AS-187	RN	Monocytes	G24	3565
AS-187	RN	Monocytes	H1	2209
AS-187	RN	Monocytes	H2	2597
AS-187	RN	Monocytes	H3	303
AS-187	RN	Monocytes	H4	530
AS-187	RN	Monocytes	H5	851
AS-187	RN	Monocytes	H6	7873
AS-187	RN	Monocytes	H7	7201
AS-187	RN	Monocytes	H8	28018
AS-187	RN	Monocytes	H9	345
AS-187	RN	Monocytes	H10	23
AS-187	RN	Monocytes	H11	351
AS-187	RN	Monocytes	H12	2972
AS-187	RN	Monocytes	H13	580
AS-187	RN	Monocytes	H14	40
AS-187	RN	Monocytes	H15	36
AS-187	RN	Monocytes	H16	423
AS-187	RN	Monocytes	H17	3046
AS-187	RN	Monocytes	H18	586
AS-187	RN	Monocytes	H19	481
AS-187	RN	Monocytes	H20	485
AS-187	RN	Monocytes	H21	164
AS-187	RN	Monocytes	H22	45165
AS-187	RN	Monocytes	H23	272
AS-187	RN	Monocytes	H24	433
AS-187	RN	Monocytes	I1	277
AS-187	RN	Monocytes	I2	1190
AS-187	RN	Monocytes	I3	656
AS-187	RN	Monocytes	I4	678
AS-187	RN	Monocytes	I5	1560
AS-187	RN	Monocytes	I6	891
AS-187	RN	Monocytes	I7	1112
AS-187	RN	Monocytes	I8	1183
AS-187	RN	Monocytes	I9	481
AS-187	RN	Monocytes	I10	16
AS-187	RN	Monocytes	I11	23
AS-187	RN	Monocytes	I12	558
AS-187	RN	Monocytes	I13	649
AS-187	RN	Monocytes	I14	952
AS-187	RN	Monocytes	I15	18
AS-187	RN	Monocytes	I16	431
AS-187	RN	Monocytes	I17	626
AS-187	RN	Monocytes	I18	575
AS-187	RN	Monocytes	I19	516
AS-187	RN	Monocytes	I20	5553
AS-187	RN	Monocytes	I21	204
AS-187	RN	Monocytes	I22	1253
AS-187	RN	Monocytes	I23	359
AS-187	RN	Monocytes	I24	596
AS-187	RN	Monocytes	J1	134
AS-187	RN	Monocytes	J2	525
AS-187	RN	Monocytes	J3	97
AS-187	RN	Monocytes	J4	13013
AS-187	RN	Monocytes	J5	24
AS-187	RN	Monocytes	J6	490
AS-187	RN	Monocytes	J7	78
AS-187	RN	Monocytes	J8	8111
AS-187	RN	Monocytes	J9	230
AS-187	RN	Monocytes	J10	8
AS-187	RN	Monocytes	J11	9
AS-187	RN	Monocytes	J12	3221
AS-187	RN	Monocytes	J13	351
AS-187	RN	Monocytes	J14	6
AS-187	RN	Monocytes	J15	7
AS-187	RN	Monocytes	J16	251
AS-187	RN	Monocytes	J17	346
AS-187	RN	Monocytes	J18	386
AS-187	RN	Monocytes	J19	2840
AS-187	RN	Monocytes	J20	280
AS-187	RN	Monocytes	J21	101
AS-187	RN	Monocytes	J22	488
AS-187	RN	Monocytes	J23	129
AS-187	RN	Monocytes	J24	233
AS-187	RN	Monocytes	K1	8934
AS-187	RN	Monocytes	K2	324
AS-187	RN	Monocytes	K3	125
AS-187	RN	Monocytes	K4	990
AS-187	RN	Monocytes	K5	36
AS-187	RN	Monocytes	K6	308
AS-187	RN	Monocytes	K7	115
AS-187	RN	Monocytes	K8	350
AS-187	RN	Monocytes	K9	330
AS-187	RN	Monocytes	K10	6
AS-187	RN	Monocytes	K11	17
AS-187	RN	Monocytes	K12	199
AS-187	RN	Monocytes	K13	359
AS-187	RN	Monocytes	K14	6
AS-187	RN	Monocytes	K15	10
AS-187	RN	Monocytes	K16	204
AS-187	RN	Monocytes	K17	1520
AS-187	RN	Monocytes	K18	262
AS-187	RN	Monocytes	K19	246
AS-187	RN	Monocytes	K20	269
AS-187	RN	Monocytes	K21	137
AS-187	RN	Monocytes	K22	338
AS-187	RN	Monocytes	K23	149
AS-187	RN	Monocytes	K24	184
AS-187	RN	Monocytes	L1	5731
AS-187	RN	Monocytes	L2	386
AS-187	RN	Monocytes	L3	155
AS-187	RN	Monocytes	L4	171
AS-187	RN	Monocytes	L5	25
AS-187	RN	Monocytes	L6	376
AS-187	RN	Monocytes	L7	129
AS-187	RN	Monocytes	L8	4020
AS-187	RN	Monocytes	L9	12151
AS-187	RN	Monocytes	L10	8
AS-187	RN	Monocytes	L11	11
AS-187	RN	Monocytes	L12	264
AS-187	RN	Monocytes	L13	2124
AS-187	RN	Monocytes	L14	18
AS-187	RN	Monocytes	L15	9
AS-187	RN	Monocytes	L16	226
AS-187	RN	Monocytes	L17	204
AS-187	RN	Monocytes	L18	3857
AS-187	RN	Monocytes	L19	257
AS-187	RN	Monocytes	L20	337
AS-187	RN	Monocytes	L21	94
AS-187	RN	Monocytes	L22	411
AS-187	RN	Monocytes	L23	134
AS-187	RN	Monocytes	L24	210
AS-187	RN	Monocytes	M1	119
AS-187	RN	Monocytes	M2	281
AS-187	RN	Monocytes	M3	583
AS-187	RN	Monocytes	M4	1283
AS-187	RN	Monocytes	M5	21
AS-187	RN	Monocytes	M6	252
AS-187	RN	Monocytes	M7	56
AS-187	RN	Monocytes	M8	312
AS-187	RN	Monocytes	M9	209
AS-187	RN	Monocytes	M10	13
AS-187	RN	Monocytes	M11	14
AS-187	RN	Monocytes	M12	208
AS-187	RN	Monocytes	M13	3999
AS-187	RN	Monocytes	M14	14
AS-187	RN	Monocytes	M15	3
AS-187	RN	Monocytes	M16	130
AS-187	RN	Monocytes	M17	202
AS-187	RN	Monocytes	M18	198
AS-187	RN	Monocytes	M19	213
AS-187	RN	Monocytes	M20	347
AS-187	RN	Monocytes	M21	109
AS-187	RN	Monocytes	M22	393
AS-187	RN	Monocytes	M23	115
AS-187	RN	Monocytes	M24	174
AS-187	RN	Monocytes	N1	167
AS-187	RN	Monocytes	N2	428
AS-187	RN	Monocytes	N3	150
AS-187	RN	Monocytes	N4	281
AS-187	RN	Monocytes	N5	15
AS-187	RN	Monocytes	N6	230
AS-187	RN	Monocytes	N7	56
AS-187	RN	Monocytes	N8	378
AS-187	RN	Monocytes	N9	175
AS-187	RN	Monocytes	N10	7
AS-187	RN	Monocytes	N11	22
AS-187	RN	Monocytes	N12	3287
AS-187	RN	Monocytes	N13	4568
AS-187	RN	Monocytes	N14	10
AS-187	RN	Monocytes	N15	121
AS-187	RN	Monocytes	N16	2283
AS-187	RN	Monocytes	N17	186
AS-187	RN	Monocytes	N18	555
AS-187	RN	Monocytes	N19	167
AS-187	RN	Monocytes	N20	259
AS-187	RN	Monocytes	N21	66
AS-187	RN	Monocytes	N22	342
AS-187	RN	Monocytes	N23	100
AS-187	RN	Monocytes	N24	166
AS-187	RN	Monocytes	O1	4512
AS-187	RN	Monocytes	O2	433
AS-187	RN	Monocytes	O3	8643
AS-187	RN	Monocytes	O4	387
AS-187	RN	Monocytes	O5	256
AS-187	RN	Monocytes	O6	251
AS-187	RN	Monocytes	O7	78
AS-187	RN	Monocytes	O8	294
AS-187	RN	Monocytes	O9	208
AS-187	RN	Monocytes	O10	18
AS-187	RN	Monocytes	O11	14
AS-187	RN	Monocytes	O12	282
AS-187	RN	Monocytes	O13	184
AS-187	RN	Monocytes	O14	18
AS-187	RN	Monocytes	O15	15
AS-187	RN	Monocytes	O16	3142
AS-187	RN	Monocytes	O17	169
AS-187	RN	Monocytes	O18	238
AS-187	RN	Monocytes	O19	103
AS-187	RN	Monocytes	O20	274
AS-187	RN	Monocytes	O21	81
AS-187	RN	Monocytes	O22	424
AS-187	RN	Monocytes	O23	142
AS-187	RN	Monocytes	O24	667
AS-187	RN	Monocytes	P1	14454
AS-187	RN	Monocytes	P2	542
AS-187	RN	Monocytes	P3	122
AS-187	RN	Monocytes	P4	304
AS-187	RN	Monocytes	P5	31
AS-187	RN	Monocytes	P6	365
AS-187	RN	Monocytes	P7	83
AS-187	RN	Monocytes	P8	9017
AS-187	RN	Monocytes	P9	213
AS-187	RN	Monocytes	P10	10
AS-187	RN	Monocytes	P11	8
AS-187	RN	Monocytes	P12	251
AS-187	RN	Monocytes	P13	1541
AS-187	RN	Monocytes	P14	15
AS-187	RN	Monocytes	P15	115
AS-187	RN	Monocytes	P16	185
AS-187	RN	Monocytes	P17	218
AS-187	RN	Monocytes	P18	262
AS-187	RN	Monocytes	P19	267
AS-187	RN	Monocytes	P20	247
AS-187	RN	Monocytes	P21	93
AS-187	RN	Monocytes	P22	23234
AS-187	RN	Monocytes	P23	17980
AS-187	RN	Monocytes	P24	20635
