Plate	Patient	Cell_type	Well	Count
AS-203	EL	NEs	H22	91
AS-203	EL	NEs	H23	68
AS-203	EL	NEs	H24	137
AS-203	EL	NEs	I1	27
AS-203	EL	NEs	I2	64
AS-203	EL	NEs	I3	56
AS-203	EL	NEs	I4	6073
AS-203	EL	NEs	I5	139
AS-203	EL	NEs	I6	4064
AS-203	EL	NEs	I7	43
AS-203	EL	NEs	I8	252
AS-203	EL	NEs	I9	262
AS-203	EL	NEs	I10	29
AS-203	EL	NEs	I11	119
AS-203	EL	NEs	I12	134
AS-203	EL	NEs	I13	277
AS-203	EL	NEs	I14	50
AS-203	EL	NEs	I15	7
AS-203	EL	NEs	I16	157
AS-203	EL	NEs	I17	12144
AS-203	EL	NEs	I18	73
AS-203	EL	NEs	I19	155
AS-203	EL	NEs	I20	113
AS-203	EL	NEs	I21	29
AS-203	EL	NEs	I22	96
AS-203	EL	NEs	I23	58
AS-203	EL	NEs	I24	110
AS-203	EL	NEs	J1	112
AS-203	EL	NEs	J2	47
AS-203	EL	NEs	J3	39
AS-203	EL	NEs	J4	823
AS-203	EL	NEs	J5	1505
AS-203	EL	NEs	J6	819
AS-203	EL	NEs	J7	46
AS-203	EL	NEs	J8	208
AS-203	EL	NEs	J9	217
AS-203	EL	NEs	J10	31
AS-203	EL	NEs	J11	10
AS-203	EL	NEs	J12	91
AS-203	EL	NEs	J13	179
AS-203	EL	NEs	J14	27
AS-203	EL	NEs	J15	1
AS-203	EL	NEs	J16	97
AS-203	EL	NEs	J17	2354
AS-203	EL	NEs	J18	221
AS-203	EL	NEs	J19	620
AS-203	EL	NEs	J20	65
AS-203	EL	NEs	J21	26
AS-203	EL	NEs	J22	38
AS-203	EL	NEs	J23	31
AS-203	EL	NEs	J24	62
AS-203	EL	NEs	K1	31
AS-203	EL	NEs	K2	60
AS-203	EL	NEs	K3	52
AS-203	EL	NEs	K4	126
AS-203	EL	NEs	K5	108
AS-203	EL	NEs	K6	80
AS-203	EL	NEs	K7	58
AS-203	EL	NEs	K8	188
AS-203	EL	NEs	K9	848
AS-203	EL	NEs	K10	207
AS-203	EL	NEs	K11	21
AS-203	EL	NEs	K12	268
AS-203	EL	NEs	K13	221
AS-203	EL	NEs	K14	3973
AS-203	EL	NEs	K15	11
AS-203	EL	NEs	K16	807
AS-203	EL	NEs	K17	312
AS-203	EL	NEs	K18	67
AS-203	EL	NEs	K19	72
AS-203	EL	NEs	K20	71
AS-203	EL	NEs	K21	26
AS-203	EL	NEs	K22	67
AS-203	EL	NEs	K23	46
AS-203	EL	NEs	K24	87
AS-203	EL	NEs	L1	38
AS-203	EL	NEs	L2	77
AS-203	EL	NEs	L3	447
AS-203	EL	NEs	L4	98
AS-203	EL	NEs	L5	93
AS-203	EL	NEs	L6	120
AS-203	EL	NEs	L7	1405
AS-203	EL	NEs	L8	289
AS-203	EL	NEs	L9	257
AS-203	EL	NEs	L10	46
AS-203	EL	NEs	L11	30
AS-203	EL	NEs	L12	287
AS-203	EL	NEs	L13	235
AS-203	EL	NEs	L14	1726
AS-203	EL	NEs	L15	14
AS-203	EL	NEs	L16	3668
AS-203	EL	NEs	L17	239
AS-203	EL	NEs	L18	65
AS-203	EL	NEs	L19	4136
AS-203	EL	NEs	L20	100
AS-203	EL	NEs	L21	39
AS-203	EL	NEs	L22	97
AS-203	EL	NEs	L23	50
AS-203	EL	NEs	L24	112
AS-203	EL	NEs	M1	24
AS-203	EL	NEs	M2	31
AS-203	EL	NEs	M3	51
AS-203	EL	NEs	M4	2760
AS-203	EL	NEs	M5	72
AS-203	EL	NEs	M6	65
AS-203	EL	NEs	M7	28
AS-203	EL	NEs	M8	153
AS-203	EL	NEs	M9	175
AS-203	EL	NEs	M10	36
AS-203	EL	NEs	M11	22
AS-203	EL	NEs	M12	90
AS-203	EL	NEs	M13	180
AS-203	EL	NEs	M14	59
AS-203	EL	NEs	M15	10
AS-203	EL	NEs	M16	65
AS-203	EL	NEs	M17	9350
AS-203	EL	NEs	M18	28
AS-203	EL	NEs	M19	84
AS-203	EL	NEs	M20	50
AS-203	EL	NEs	M21	33
AS-203	EL	NEs	M22	45
AS-203	EL	NEs	M23	34
AS-203	EL	NEs	M24	93
AS-203	EL	NEs	N1	16
AS-203	EL	NEs	N2	31
AS-203	EL	NEs	N3	708
AS-203	EL	NEs	N4	84
AS-203	EL	NEs	N5	58
AS-203	EL	NEs	N6	72
AS-203	EL	NEs	N7	24
AS-203	EL	NEs	N8	143
AS-203	EL	NEs	N9	6095
AS-203	EL	NEs	N10	33
AS-203	EL	NEs	N11	25
AS-203	EL	NEs	N12	62
AS-203	EL	NEs	N13	131
AS-203	EL	NEs	N14	46
AS-203	EL	NEs	N15	7
AS-203	EL	NEs	N16	36
AS-203	EL	NEs	N17	228
AS-203	EL	NEs	N18	42
AS-203	EL	NEs	N19	52
AS-203	EL	NEs	N20	27
AS-203	EL	NEs	N21	25
AS-203	EL	NEs	N22	31
AS-203	EL	NEs	N23	14
AS-203	EL	NEs	N24	50
AS-203	EL	NEs	O1	13
AS-203	EL	NEs	O2	10
AS-203	EL	NEs	O3	44
AS-203	EL	NEs	O4	62
AS-203	EL	NEs	O5	25
AS-203	EL	NEs	O6	34
AS-203	EL	NEs	O7	9
AS-203	EL	NEs	O8	133
AS-203	EL	NEs	O9	120
AS-203	EL	NEs	O10	15
AS-203	EL	NEs	O11	4
AS-203	EL	NEs	O12	221
AS-203	EL	NEs	O13	82
AS-203	EL	NEs	O14	21
AS-203	EL	NEs	O15	3
AS-203	EL	NEs	O16	43
AS-203	EL	NEs	O17	130
AS-203	EL	NEs	O18	21
AS-203	EL	NEs	O19	27
AS-203	EL	NEs	O20	18
AS-203	EL	NEs	O21	4
AS-203	EL	NEs	O22	64
AS-203	EL	NEs	O23	6
AS-203	EL	NEs	O24	17
AS-203	EL	NEs	P1	3
AS-203	EL	NEs	P2	28
AS-203	EL	NEs	P3	30
AS-203	EL	NEs	P4	80
AS-203	EL	NEs	P5	36
AS-203	EL	NEs	P6	29
AS-203	EL	NEs	P7	7
AS-203	EL	NEs	P8	161
AS-203	EL	NEs	P9	127
AS-203	EL	NEs	P10	23
AS-203	EL	NEs	P11	6
AS-203	EL	NEs	P12	92
AS-203	EL	NEs	P13	80
AS-203	EL	NEs	P14	19
AS-203	EL	NEs	P15	0
AS-203	EL	NEs	P16	42
AS-203	EL	NEs	P17	177
AS-203	EL	NEs	P18	26
AS-203	EL	NEs	P19	48
AS-203	EL	NEs	P20	626
AS-203	EL	NEs	P21	10
AS-203	EL	NEs	P22	11
AS-203	EL	NEs	P23	13
AS-203	EL	NEs	P24	20
