Plate	Patient	Cell_type	Amplicon	Genotype	Well	Count
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A2	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A3	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A4	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A6	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A8	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A9	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A12	8
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A13	11
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A16	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A17	5
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A18	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A19	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A20	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A21	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A22	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A23	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	A24	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B1	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B2	5
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B3	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B4	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B6	11
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B7	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B8	9
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B9	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B11	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B12	199
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B13	1364
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B16	44
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B17	210
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B18	24
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B19	92
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B20	7
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B21	5
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B22	22
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B23	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	B24	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C1	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C2	14
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C3	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C4	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C6	7
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C8	22
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C9	6
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C11	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C12	242
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C13	331
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C14	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C16	1393
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C17	224
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C18	27
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C19	117
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C20	18
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C21	6
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C22	33
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C23	11
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	C24	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D1	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D2	27
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D3	12
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D4	11
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D5	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D6	28
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D7	9
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D8	22
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D9	22
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D11	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D12	4863
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D13	187
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D14	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D15	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D16	64
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D17	203
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D18	66
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D19	2857
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D20	50
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D21	11
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D22	41
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D23	7
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	D24	13
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E1	14
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E2	16
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E3	13
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E4	7
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E6	26
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E7	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E8	29
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E9	11
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E10	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E12	219
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E13	217
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E16	55
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E17	6272
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E18	43
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E19	88
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E20	49
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E21	20
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E22	39
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E23	7
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	E24	7
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F1	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F2	8
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F3	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F4	7
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F6	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F7	8
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F8	16
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F9	15
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F11	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F12	167
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F13	4110
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F16	53
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F17	193
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F18	21
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F19	110
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F20	19
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F21	8
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F22	34
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F23	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	F24	6
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G2	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G3	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G4	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G6	5
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G8	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G9	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G12	62
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G13	103
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G16	21
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G17	68
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G18	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G19	30
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G20	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G21	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G22	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G23	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	G24	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H2	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H3	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H4	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H6	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H8	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H9	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H12	10
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H13	16
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H16	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H17	7
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H18	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H19	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H20	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H21	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H22	85
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H23	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	H24	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I2	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I3	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I4	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I6	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I8	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I9	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I12	16
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I13	15
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I16	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I17	11
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I18	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I19	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I20	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I21	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I22	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I23	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	I24	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J2	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J3	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J4	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J6	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J8	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J9	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J12	12
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J13	20
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J16	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J17	6
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J18	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J19	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J20	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J21	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J22	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J23	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	J24	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K2	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K3	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K4	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K6	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K8	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K9	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K12	5
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K13	18
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K16	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K17	8
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K18	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K19	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K20	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K21	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K22	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K23	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	K24	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L2	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L3	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L4	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L6	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L8	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L9	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L12	11
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L13	10
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L16	6
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L17	7
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L18	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L19	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L20	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L21	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L22	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L23	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	L24	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M2	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M3	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M4	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M6	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M8	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M9	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M12	8
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M13	8
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M16	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M17	9
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M18	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M19	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M20	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M21	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M22	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M23	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	M24	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N2	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N3	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N4	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N6	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N8	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N9	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N12	16
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N13	13
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N16	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N17	10
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N18	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N19	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N20	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N21	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N22	2
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N23	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	N24	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O2	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O3	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O4	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O6	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O8	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O9	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O12	15
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O13	10
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O16	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O17	11
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O18	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O19	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O20	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O21	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O22	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O23	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	O24	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P2	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P3	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P4	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P6	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P7	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P8	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P9	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P12	13
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P13	6
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P14	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P15	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P16	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P17	14
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P18	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P19	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P20	1
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P21	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P22	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P23	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	MT	P24	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A1	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A2	19
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A3	4
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A4	15
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A5	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A6	22
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A7	3
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A8	26
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A9	30
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A10	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A11	0
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A12	49
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A13	47
AS-201	RN	CD34+/38-	RN_RUNX1_c	WT	A14	0
