Plate	Patient	Cell_type	Amplicon	Well	Count
AS-189	RN	NEs	RN_RUNX1_c	C15	0
AS-189	RN	NEs	RN_RUNX1_c	C16	18
AS-189	RN	NEs	RN_RUNX1_c	C17	3
AS-189	RN	NEs	RN_RUNX1_c	C18	29
AS-189	RN	NEs	RN_RUNX1_c	C19	15
AS-189	RN	NEs	RN_RUNX1_c	C20	10
AS-189	RN	NEs	RN_RUNX1_c	C21	9
AS-189	RN	NEs	RN_RUNX1_c	C22	9
AS-189	RN	NEs	RN_RUNX1_c	C23	2
AS-189	RN	NEs	RN_RUNX1_c	C24	2
AS-189	RN	NEs	RN_RUNX1_c	D1	1
AS-189	RN	NEs	RN_RUNX1_c	D2	3
AS-189	RN	NEs	RN_RUNX1_c	D3	0
AS-189	RN	NEs	RN_RUNX1_c	D4	29
AS-189	RN	NEs	RN_RUNX1_c	D5	0
AS-189	RN	NEs	RN_RUNX1_c	D6	40
AS-189	RN	NEs	RN_RUNX1_c	D7	2
AS-189	RN	NEs	RN_RUNX1_c	D8	9
AS-189	RN	NEs	RN_RUNX1_c	D9	42
AS-189	RN	NEs	RN_RUNX1_c	D10	2
AS-189	RN	NEs	RN_RUNX1_c	D11	2
AS-189	RN	NEs	RN_RUNX1_c	D12	23
AS-189	RN	NEs	RN_RUNX1_c	D13	20
AS-189	RN	NEs	RN_RUNX1_c	D14	0
AS-189	RN	NEs	RN_RUNX1_c	D15	0
AS-189	RN	NEs	RN_RUNX1_c	D16	6
AS-189	RN	NEs	RN_RUNX1_c	D17	36
AS-189	RN	NEs	RN_RUNX1_c	D18	11
AS-189	RN	NEs	RN_RUNX1_c	D19	7
AS-189	RN	NEs	RN_RUNX1_c	D20	13
AS-189	RN	NEs	RN_RUNX1_c	D21	2
AS-189	RN	NEs	RN_RUNX1_c	D22	5
AS-189	RN	NEs	RN_RUNX1_c	D23	6
AS-189	RN	NEs	RN_RUNX1_c	D24	0
AS-189	RN	NEs	RN_RUNX1_c	E1	2
AS-189	RN	NEs	RN_RUNX1_c	E2	22
AS-189	RN	NEs	RN_RUNX1_c	E3	6
AS-189	RN	NEs	RN_RUNX1_c	E4	4
AS-189	RN	NEs	RN_RUNX1_c	E5	0
AS-189	RN	NEs	RN_RUNX1_c	E6	24
AS-189	RN	NEs	RN_RUNX1_c	E7	3
AS-189	RN	NEs	RN_RUNX1_c	E8	40
AS-189	RN	NEs	RN_RUNX1_c	E9	14
AS-189	RN	NEs	RN_RUNX1_c	E10	2
AS-189	RN	NEs	RN_RUNX1_c	E11	1
AS-189	RN	NEs	RN_RUNX1_c	E12	60
AS-189	RN	NEs	RN_RUNX1_c	E13	55
AS-189	RN	NEs	RN_RUNX1_c	E14	0
AS-189	RN	NEs	RN_RUNX1_c	E15	0
AS-189	RN	NEs	RN_RUNX1_c	E16	15
AS-189	RN	NEs	RN_RUNX1_c	E17	24
AS-189	RN	NEs	RN_RUNX1_c	E18	23
AS-189	RN	NEs	RN_RUNX1_c	E19	20
AS-189	RN	NEs	RN_RUNX1_c	E20	12
AS-189	RN	NEs	RN_RUNX1_c	E21	9
AS-189	RN	NEs	RN_RUNX1_c	E22	24
AS-189	RN	NEs	RN_RUNX1_c	E23	4
AS-189	RN	NEs	RN_RUNX1_c	E24	2
AS-189	RN	NEs	RN_RUNX1_c	F1	3
AS-189	RN	NEs	RN_RUNX1_c	F2	5
AS-189	RN	NEs	RN_RUNX1_c	F3	23
AS-189	RN	NEs	RN_RUNX1_c	F4	14
AS-189	RN	NEs	RN_RUNX1_c	F5	0
AS-189	RN	NEs	RN_RUNX1_c	F6	11
AS-189	RN	NEs	RN_RUNX1_c	F7	9
AS-189	RN	NEs	RN_RUNX1_c	F8	33
AS-189	RN	NEs	RN_RUNX1_c	F9	15
AS-189	RN	NEs	RN_RUNX1_c	F10	0
AS-189	RN	NEs	RN_RUNX1_c	F11	1
AS-189	RN	NEs	RN_RUNX1_c	F12	8
AS-189	RN	NEs	RN_RUNX1_c	F13	30
AS-189	RN	NEs	RN_RUNX1_c	F14	0
AS-189	RN	NEs	RN_RUNX1_c	F15	1
AS-189	RN	NEs	RN_RUNX1_c	F16	20
AS-189	RN	NEs	RN_RUNX1_c	F17	32
AS-189	RN	NEs	RN_RUNX1_c	F18	9
AS-189	RN	NEs	RN_RUNX1_c	F19	55
AS-189	RN	NEs	RN_RUNX1_c	F20	19
AS-189	RN	NEs	RN_RUNX1_c	F21	15
AS-189	RN	NEs	RN_RUNX1_c	F22	7
AS-189	RN	NEs	RN_RUNX1_c	F23	12
AS-189	RN	NEs	RN_RUNX1_c	F24	2
AS-189	RN	NEs	RN_RUNX1_c	G1	2
AS-189	RN	NEs	RN_RUNX1_c	G2	23
AS-189	RN	NEs	RN_RUNX1_c	G3	8
AS-189	RN	NEs	RN_RUNX1_c	G4	14
AS-189	RN	NEs	RN_RUNX1_c	G5	0
AS-189	RN	NEs	RN_RUNX1_c	G6	20
AS-189	RN	NEs	RN_RUNX1_c	G7	11
AS-189	RN	NEs	RN_RUNX1_c	G8	27
AS-189	RN	NEs	RN_RUNX1_c	G9	45
AS-189	RN	NEs	RN_RUNX1_c	G10	2
AS-189	RN	NEs	RN_RUNX1_c	G11	0
AS-189	RN	NEs	RN_RUNX1_c	G12	51
AS-189	RN	NEs	RN_RUNX1_c	G13	40
AS-189	RN	NEs	RN_RUNX1_c	G14	0
AS-189	RN	NEs	RN_RUNX1_c	G15	0
AS-189	RN	NEs	RN_RUNX1_c	G16	14
AS-189	RN	NEs	RN_RUNX1_c	G17	11
AS-189	RN	NEs	RN_RUNX1_c	G18	11
AS-189	RN	NEs	RN_RUNX1_c	G19	37
AS-189	RN	NEs	RN_RUNX1_c	G20	3
AS-189	RN	NEs	RN_RUNX1_c	G21	4
AS-189	RN	NEs	RN_RUNX1_c	G22	14
AS-189	RN	NEs	RN_RUNX1_c	G23	5
AS-189	RN	NEs	RN_RUNX1_c	G24	4
AS-189	RN	NEs	RN_RUNX1_c	H1	1
AS-189	RN	NEs	RN_RUNX1_c	H2	6
AS-189	RN	NEs	RN_RUNX1_c	H3	11
AS-189	RN	NEs	RN_RUNX1_c	H4	18
AS-189	RN	NEs	RN_RUNX1_c	H5	0
AS-189	RN	NEs	RN_RUNX1_c	H6	30
AS-189	RN	NEs	RN_RUNX1_c	H7	5
AS-189	RN	NEs	RN_RUNX1_c	H8	27
AS-189	RN	NEs	RN_RUNX1_c	H9	20
AS-189	RN	NEs	RN_RUNX1_c	H10	2
AS-189	RN	NEs	RN_RUNX1_c	H11	1
AS-189	RN	NEs	RN_RUNX1_c	H12	38
AS-189	RN	NEs	RN_RUNX1_c	H13	26
AS-189	RN	NEs	RN_RUNX1_c	H14	0
AS-189	RN	NEs	RN_RUNX1_c	H15	0
AS-189	RN	NEs	RN_RUNX1_c	H16	23
AS-189	RN	NEs	RN_RUNX1_c	H17	29
AS-189	RN	NEs	RN_RUNX1_c	H18	48
AS-189	RN	NEs	RN_RUNX1_c	H19	47
AS-189	RN	NEs	RN_RUNX1_c	H20	14
AS-189	RN	NEs	RN_RUNX1_c	H21	4
AS-189	RN	NEs	RN_RUNX1_c	H22	58
AS-189	RN	NEs	RN_RUNX1_c	H23	6
AS-189	RN	NEs	RN_RUNX1_c	H24	4
AS-189	RN	NEs	RN_RUNX1_c	I1	2
AS-189	RN	NEs	RN_RUNX1_c	I2	18
AS-189	RN	NEs	RN_RUNX1_c	I3	22
AS-189	RN	NEs	RN_RUNX1_c	I4	20
AS-189	RN	NEs	RN_RUNX1_c	I5	1
AS-189	RN	NEs	RN_RUNX1_c	I6	39
AS-189	RN	NEs	RN_RUNX1_c	I7	8
AS-189	RN	NEs	RN_RUNX1_c	I8	33
AS-189	RN	NEs	RN_RUNX1_c	I9	33
AS-189	RN	NEs	RN_RUNX1_c	I10	0
AS-189	RN	NEs	RN_RUNX1_c	I11	1
AS-189	RN	NEs	RN_RUNX1_c	I12	46
AS-189	RN	NEs	RN_RUNX1_c	I13	43
AS-189	RN	NEs	RN_RUNX1_c	I14	2
AS-189	RN	NEs	RN_RUNX1_c	I15	0
AS-189	RN	NEs	RN_RUNX1_c	I16	13
AS-189	RN	NEs	RN_RUNX1_c	I17	42
AS-189	RN	NEs	RN_RUNX1_c	I18	8
AS-189	RN	NEs	RN_RUNX1_c	I19	8
AS-189	RN	NEs	RN_RUNX1_c	I20	40
AS-189	RN	NEs	RN_RUNX1_c	I21	0
AS-189	RN	NEs	RN_RUNX1_c	I22	8
AS-189	RN	NEs	RN_RUNX1_c	I23	3
AS-189	RN	NEs	RN_RUNX1_c	I24	3
AS-189	RN	NEs	RN_RUNX1_c	J1	1
AS-189	RN	NEs	RN_RUNX1_c	J2	39
AS-189	RN	NEs	RN_RUNX1_c	J3	2
AS-189	RN	NEs	RN_RUNX1_c	J4	45
AS-189	RN	NEs	RN_RUNX1_c	J5	2
AS-189	RN	NEs	RN_RUNX1_c	J6	55
AS-189	RN	NEs	RN_RUNX1_c	J7	7
AS-189	RN	NEs	RN_RUNX1_c	J8	30
AS-189	RN	NEs	RN_RUNX1_c	J9	20
AS-189	RN	NEs	RN_RUNX1_c	J10	1
AS-189	RN	NEs	RN_RUNX1_c	J11	0
AS-189	RN	NEs	RN_RUNX1_c	J12	19
AS-189	RN	NEs	RN_RUNX1_c	J13	25
AS-189	RN	NEs	RN_RUNX1_c	J14	0
AS-189	RN	NEs	RN_RUNX1_c	J15	0
AS-189	RN	NEs	RN_RUNX1_c	J16	16
AS-189	RN	NEs	RN_RUNX1_c	J17	49
AS-189	RN	NEs	RN_RUNX1_c	J18	83
AS-189	RN	NEs	RN_RUNX1_c	J19	21
AS-189	RN	NEs	RN_RUNX1_c	J20	10
AS-189	RN	NEs	RN_RUNX1_c	J21	5
AS-189	RN	NEs	RN_RUNX1_c	J22	13
AS-189	RN	NEs	RN_RUNX1_c	J23	3
AS-189	RN	NEs	RN_RUNX1_c	J24	0
AS-189	RN	NEs	RN_RUNX1_c	K1	1
AS-189	RN	NEs	RN_RUNX1_c	K2	2
AS-189	RN	NEs	RN_RUNX1_c	K3	11
AS-189	RN	NEs	RN_RUNX1_c	K4	16
AS-189	RN	NEs	RN_RUNX1_c	K5	0
AS-189	RN	NEs	RN_RUNX1_c	K6	30
AS-189	RN	NEs	RN_RUNX1_c	K7	9
AS-189	RN	NEs	RN_RUNX1_c	K8	9
AS-189	RN	NEs	RN_RUNX1_c	K9	45
AS-189	RN	NEs	RN_RUNX1_c	K10	2
AS-189	RN	NEs	RN_RUNX1_c	K11	1
AS-189	RN	NEs	RN_RUNX1_c	K12	10
AS-189	RN	NEs	RN_RUNX1_c	K13	32
AS-189	RN	NEs	RN_RUNX1_c	K14	0
AS-189	RN	NEs	RN_RUNX1_c	K15	0
AS-189	RN	NEs	RN_RUNX1_c	K16	17
AS-189	RN	NEs	RN_RUNX1_c	K17	16
AS-189	RN	NEs	RN_RUNX1_c	K18	12
AS-189	RN	NEs	RN_RUNX1_c	K19	38
AS-189	RN	NEs	RN_RUNX1_c	K20	4
AS-189	RN	NEs	RN_RUNX1_c	K21	8
AS-189	RN	NEs	RN_RUNX1_c	K22	2
AS-189	RN	NEs	RN_RUNX1_c	K23	7
AS-189	RN	NEs	RN_RUNX1_c	K24	2
AS-189	RN	NEs	RN_RUNX1_c	L1	2
AS-189	RN	NEs	RN_RUNX1_c	L2	7
AS-189	RN	NEs	RN_RUNX1_c	L3	9
AS-189	RN	NEs	RN_RUNX1_c	L4	8
AS-189	RN	NEs	RN_RUNX1_c	L5	0
AS-189	RN	NEs	RN_RUNX1_c	L6	45
AS-189	RN	NEs	RN_RUNX1_c	L7	6
AS-189	RN	NEs	RN_RUNX1_c	L8	37
AS-189	RN	NEs	RN_RUNX1_c	L9	46
AS-189	RN	NEs	RN_RUNX1_c	L10	0
AS-189	RN	NEs	RN_RUNX1_c	L11	0
AS-189	RN	NEs	RN_RUNX1_c	L12	16
AS-189	RN	NEs	RN_RUNX1_c	L13	32
AS-189	RN	NEs	RN_RUNX1_c	L14	1
AS-189	RN	NEs	RN_RUNX1_c	L15	3
AS-189	RN	NEs	RN_RUNX1_c	L16	18
AS-189	RN	NEs	RN_RUNX1_c	L17	14
AS-189	RN	NEs	RN_RUNX1_c	L18	38
AS-189	RN	NEs	RN_RUNX1_c	L19	18
AS-189	RN	NEs	RN_RUNX1_c	L20	26
AS-189	RN	NEs	RN_RUNX1_c	L21	3
AS-189	RN	NEs	RN_RUNX1_c	L22	18
AS-189	RN	NEs	RN_RUNX1_c	L23	2
AS-189	RN	NEs	RN_RUNX1_c	L24	1
AS-189	RN	NEs	RN_RUNX1_c	M1	1
AS-189	RN	NEs	RN_RUNX1_c	M2	8
AS-189	RN	NEs	RN_RUNX1_c	M3	9
AS-189	RN	NEs	RN_RUNX1_c	M4	3
AS-189	RN	NEs	RN_RUNX1_c	M5	0
AS-189	RN	NEs	RN_RUNX1_c	M6	15
AS-189	RN	NEs	RN_RUNX1_c	M7	10
AS-189	RN	NEs	RN_RUNX1_c	M8	17
AS-189	RN	NEs	RN_RUNX1_c	M9	26
AS-189	RN	NEs	RN_RUNX1_c	M10	1
AS-189	RN	NEs	RN_RUNX1_c	M11	0
AS-189	RN	NEs	RN_RUNX1_c	M12	22
AS-189	RN	NEs	RN_RUNX1_c	M13	47
AS-189	RN	NEs	RN_RUNX1_c	M14	0
AS-189	RN	NEs	RN_RUNX1_c	M15	0
AS-189	RN	NEs	RN_RUNX1_c	M16	2
AS-189	RN	NEs	RN_RUNX1_c	M17	9
AS-189	RN	NEs	RN_RUNX1_c	M18	14
AS-189	RN	NEs	RN_RUNX1_c	M19	31
AS-189	RN	NEs	RN_RUNX1_c	M20	30
AS-189	RN	NEs	RN_RUNX1_c	M21	12
AS-189	RN	NEs	RN_RUNX1_c	M22	16
AS-189	RN	NEs	RN_RUNX1_c	M23	2
AS-189	RN	NEs	RN_RUNX1_c	M24	3
AS-189	RN	NEs	RN_RUNX1_c	N1	1
AS-189	RN	NEs	RN_RUNX1_c	N2	16
AS-189	RN	NEs	RN_RUNX1_c	N3	14
AS-189	RN	NEs	RN_RUNX1_c	N4	30
AS-189	RN	NEs	RN_RUNX1_c	N5	0
AS-189	RN	NEs	RN_RUNX1_c	N6	23
AS-189	RN	NEs	RN_RUNX1_c	N7	1
AS-189	RN	NEs	RN_RUNX1_c	N8	25
AS-189	RN	NEs	RN_RUNX1_c	N9	23
AS-189	RN	NEs	RN_RUNX1_c	N10	1
AS-189	RN	NEs	RN_RUNX1_c	N11	2
AS-189	RN	NEs	RN_RUNX1_c	N12	22
AS-189	RN	NEs	RN_RUNX1_c	N13	10
AS-189	RN	NEs	RN_RUNX1_c	N14	0
AS-189	RN	NEs	RN_RUNX1_c	N15	0
AS-189	RN	NEs	RN_RUNX1_c	N16	15
AS-189	RN	NEs	RN_RUNX1_c	N17	16
AS-189	RN	NEs	RN_RUNX1_c	N18	55
AS-189	RN	NEs	RN_RUNX1_c	N19	4
AS-189	RN	NEs	RN_RUNX1_c	N20	23
AS-189	RN	NEs	RN_RUNX1_c	N21	1
AS-189	RN	NEs	RN_RUNX1_c	N22	4
AS-189	RN	NEs	RN_RUNX1_c	N23	1
AS-189	RN	NEs	RN_RUNX1_c	N24	1
AS-189	RN	NEs	RN_RUNX1_c	O1	0
AS-189	RN	NEs	RN_RUNX1_c	O2	2
AS-189	RN	NEs	RN_RUNX1_c	O3	7
AS-189	RN	NEs	RN_RUNX1_c	O4	11
AS-189	RN	NEs	RN_RUNX1_c	O5	1
AS-189	RN	NEs	RN_RUNX1_c	O6	13
AS-189	RN	NEs	RN_RUNX1_c	O7	6
AS-189	RN	NEs	RN_RUNX1_c	O8	5
AS-189	RN	NEs	RN_RUNX1_c	O9	9
AS-189	RN	NEs	RN_RUNX1_c	O10	1
AS-189	RN	NEs	RN_RUNX1_c	O11	0
AS-189	RN	NEs	RN_RUNX1_c	O12	18
AS-189	RN	NEs	RN_RUNX1_c	O13	4
AS-189	RN	NEs	RN_RUNX1_c	O14	1
AS-189	RN	NEs	RN_RUNX1_c	O15	0
AS-189	RN	NEs	RN_RUNX1_c	O16	5
AS-189	RN	NEs	RN_RUNX1_c	O17	5
AS-189	RN	NEs	RN_RUNX1_c	O18	5
AS-189	RN	NEs	RN_RUNX1_c	O19	3
AS-189	RN	NEs	RN_RUNX1_c	O20	5
AS-189	RN	NEs	RN_RUNX1_c	O21	3
AS-189	RN	NEs	RN_RUNX1_c	O22	4
AS-189	RN	NEs	RN_RUNX1_c	O23	0
AS-189	RN	NEs	RN_RUNX1_c	O24	2
AS-189	RN	NEs	RN_RUNX1_c	P1	1
AS-189	RN	NEs	RN_RUNX1_c	P2	1
AS-189	RN	NEs	RN_RUNX1_c	P3	0
AS-189	RN	NEs	RN_RUNX1_c	P4	1
AS-189	RN	NEs	RN_RUNX1_c	P5	0
AS-189	RN	NEs	RN_RUNX1_c	P6	3
AS-189	RN	NEs	RN_RUNX1_c	P7	0
AS-189	RN	NEs	RN_RUNX1_c	P8	5
AS-189	RN	NEs	RN_RUNX1_c	P9	0
AS-189	RN	NEs	RN_RUNX1_c	P10	0
AS-189	RN	NEs	RN_RUNX1_c	P11	0
AS-189	RN	NEs	RN_RUNX1_c	P12	1
AS-189	RN	NEs	RN_RUNX1_c	P13	0
AS-189	RN	NEs	RN_RUNX1_c	P14	0
AS-189	RN	NEs	RN_RUNX1_c	P15	0
AS-189	RN	NEs	RN_RUNX1_c	P16	1
AS-189	RN	NEs	RN_RUNX1_c	P17	0
AS-189	RN	NEs	RN_RUNX1_c	P18	1
AS-189	RN	NEs	RN_RUNX1_c	P19	1
AS-189	RN	NEs	RN_RUNX1_c	P20	0
AS-189	RN	NEs	RN_RUNX1_c	P21	0
AS-189	RN	NEs	RN_RUNX1_c	P22	0
AS-189	RN	NEs	RN_RUNX1_c	P23	0
AS-189	RN	NEs	RN_RUNX1_c	P24	1
AS-189	RN	NEs	RN_RUNX1_g	A1	32
AS-189	RN	NEs	RN_RUNX1_g	A2	99
AS-189	RN	NEs	RN_RUNX1_g	A3	589
AS-189	RN	NEs	RN_RUNX1_g	A4	656
AS-189	RN	NEs	RN_RUNX1_g	A5	1
AS-189	RN	NEs	RN_RUNX1_g	A6	40
AS-189	RN	NEs	RN_RUNX1_g	A7	365
AS-189	RN	NEs	RN_RUNX1_g	A8	1597
AS-189	RN	NEs	RN_RUNX1_g	A9	58
AS-189	RN	NEs	RN_RUNX1_g	A10	4
AS-189	RN	NEs	RN_RUNX1_g	A11	1
AS-189	RN	NEs	RN_RUNX1_g	A12	50
AS-189	RN	NEs	RN_RUNX1_g	A13	153
AS-189	RN	NEs	RN_RUNX1_g	A14	0
AS-189	RN	NEs	RN_RUNX1_g	A15	3
AS-189	RN	NEs	RN_RUNX1_g	A16	23
AS-189	RN	NEs	RN_RUNX1_g	A17	31
AS-189	RN	NEs	RN_RUNX1_g	A18	44
AS-189	RN	NEs	RN_RUNX1_g	A19	31
AS-189	RN	NEs	RN_RUNX1_g	A20	40
AS-189	RN	NEs	RN_RUNX1_g	A21	10
AS-189	RN	NEs	RN_RUNX1_g	A22	41
AS-189	RN	NEs	RN_RUNX1_g	A23	36
AS-189	RN	NEs	RN_RUNX1_g	A24	39
AS-189	RN	NEs	RN_RUNX1_g	B1	1404
AS-189	RN	NEs	RN_RUNX1_g	B2	166
AS-189	RN	NEs	RN_RUNX1_g	B3	97
AS-189	RN	NEs	RN_RUNX1_g	B4	4217
AS-189	RN	NEs	RN_RUNX1_g	B5	0
AS-189	RN	NEs	RN_RUNX1_g	B6	65
AS-189	RN	NEs	RN_RUNX1_g	B7	74
AS-189	RN	NEs	RN_RUNX1_g	B8	270
AS-189	RN	NEs	RN_RUNX1_g	B9	110
AS-189	RN	NEs	RN_RUNX1_g	B10	274
AS-189	RN	NEs	RN_RUNX1_g	B11	6
AS-189	RN	NEs	RN_RUNX1_g	B12	128
AS-189	RN	NEs	RN_RUNX1_g	B13	248
AS-189	RN	NEs	RN_RUNX1_g	B14	1
AS-189	RN	NEs	RN_RUNX1_g	B15	5
AS-189	RN	NEs	RN_RUNX1_g	B16	50
AS-189	RN	NEs	RN_RUNX1_g	B17	68
AS-189	RN	NEs	RN_RUNX1_g	B18	83
AS-189	RN	NEs	RN_RUNX1_g	B19	63
AS-189	RN	NEs	RN_RUNX1_g	B20	83
AS-189	RN	NEs	RN_RUNX1_g	B21	29
AS-189	RN	NEs	RN_RUNX1_g	B22	62
AS-189	RN	NEs	RN_RUNX1_g	B23	52
AS-189	RN	NEs	RN_RUNX1_g	B24	66
AS-189	RN	NEs	RN_RUNX1_g	C1	77
AS-189	RN	NEs	RN_RUNX1_g	C2	2172
AS-189	RN	NEs	RN_RUNX1_g	C3	143
AS-189	RN	NEs	RN_RUNX1_g	C4	757
AS-189	RN	NEs	RN_RUNX1_g	C5	44
AS-189	RN	NEs	RN_RUNX1_g	C6	71
AS-189	RN	NEs	RN_RUNX1_g	C7	64
AS-189	RN	NEs	RN_RUNX1_g	C8	334
AS-189	RN	NEs	RN_RUNX1_g	C9	6671
AS-189	RN	NEs	RN_RUNX1_g	C10	5
AS-189	RN	NEs	RN_RUNX1_g	C11	2
AS-189	RN	NEs	RN_RUNX1_g	C12	138
AS-189	RN	NEs	RN_RUNX1_g	C13	266
AS-189	RN	NEs	RN_RUNX1_g	C14	3
AS-189	RN	NEs	RN_RUNX1_g	C15	9
AS-189	RN	NEs	RN_RUNX1_g	C16	67
AS-189	RN	NEs	RN_RUNX1_g	C17	76
AS-189	RN	NEs	RN_RUNX1_g	C18	115
AS-189	RN	NEs	RN_RUNX1_g	C19	54
AS-189	RN	NEs	RN_RUNX1_g	C20	91
AS-189	RN	NEs	RN_RUNX1_g	C21	45
AS-189	RN	NEs	RN_RUNX1_g	C22	92
AS-189	RN	NEs	RN_RUNX1_g	C23	82
AS-189	RN	NEs	RN_RUNX1_g	C24	72
AS-189	RN	NEs	RN_RUNX1_g	D1	42
AS-189	RN	NEs	RN_RUNX1_g	D2	5054
AS-189	RN	NEs	RN_RUNX1_g	D3	2958
AS-189	RN	NEs	RN_RUNX1_g	D4	71
AS-189	RN	NEs	RN_RUNX1_g	D5	1
AS-189	RN	NEs	RN_RUNX1_g	D6	47
AS-189	RN	NEs	RN_RUNX1_g	D7	69
AS-189	RN	NEs	RN_RUNX1_g	D8	263
AS-189	RN	NEs	RN_RUNX1_g	D9	115
AS-189	RN	NEs	RN_RUNX1_g	D10	10
AS-189	RN	NEs	RN_RUNX1_g	D11	6
AS-189	RN	NEs	RN_RUNX1_g	D12	103
AS-189	RN	NEs	RN_RUNX1_g	D13	243
AS-189	RN	NEs	RN_RUNX1_g	D14	1
AS-189	RN	NEs	RN_RUNX1_g	D15	4
AS-189	RN	NEs	RN_RUNX1_g	D16	48
AS-189	RN	NEs	RN_RUNX1_g	D17	60
AS-189	RN	NEs	RN_RUNX1_g	D18	72
AS-189	RN	NEs	RN_RUNX1_g	D19	60
AS-189	RN	NEs	RN_RUNX1_g	D20	49
AS-189	RN	NEs	RN_RUNX1_g	D21	18
AS-189	RN	NEs	RN_RUNX1_g	D22	53
AS-189	RN	NEs	RN_RUNX1_g	D23	40
AS-189	RN	NEs	RN_RUNX1_g	D24	56
AS-189	RN	NEs	RN_RUNX1_g	E1	49
AS-189	RN	NEs	RN_RUNX1_g	E2	5891
AS-189	RN	NEs	RN_RUNX1_g	E3	122
AS-189	RN	NEs	RN_RUNX1_g	E4	65
AS-189	RN	NEs	RN_RUNX1_g	E5	23
AS-189	RN	NEs	RN_RUNX1_g	E6	49
AS-189	RN	NEs	RN_RUNX1_g	E7	76
AS-189	RN	NEs	RN_RUNX1_g	E8	222
AS-189	RN	NEs	RN_RUNX1_g	E9	90
AS-189	RN	NEs	RN_RUNX1_g	E10	4
AS-189	RN	NEs	RN_RUNX1_g	E11	0
AS-189	RN	NEs	RN_RUNX1_g	E12	90
AS-189	RN	NEs	RN_RUNX1_g	E13	213
AS-189	RN	NEs	RN_RUNX1_g	E14	1
AS-189	RN	NEs	RN_RUNX1_g	E15	1
AS-189	RN	NEs	RN_RUNX1_g	E16	46
AS-189	RN	NEs	RN_RUNX1_g	E17	62
