Plate	Patient	Cell_type	Amplicon	Well	Count
AS-195	RN	NEs	RN_RUNX1_c	D1	1
AS-195	RN	NEs	RN_RUNX1_c	D2	4
AS-195	RN	NEs	RN_RUNX1_c	D3	4
AS-195	RN	NEs	RN_RUNX1_c	D4	37
AS-195	RN	NEs	RN_RUNX1_c	D5	2
AS-195	RN	NEs	RN_RUNX1_c	D6	30
AS-195	RN	NEs	RN_RUNX1_c	D7	1
AS-195	RN	NEs	RN_RUNX1_c	D8	13
AS-195	RN	NEs	RN_RUNX1_c	D9	23
AS-195	RN	NEs	RN_RUNX1_c	D10	7
AS-195	RN	NEs	RN_RUNX1_c	D11	1
AS-195	RN	NEs	RN_RUNX1_c	D12	19
AS-195	RN	NEs	RN_RUNX1_c	D13	17
AS-195	RN	NEs	RN_RUNX1_c	D14	1
AS-195	RN	NEs	RN_RUNX1_c	D15	0
AS-195	RN	NEs	RN_RUNX1_c	D16	10
AS-195	RN	NEs	RN_RUNX1_c	D17	32
AS-195	RN	NEs	RN_RUNX1_c	D18	12
AS-195	RN	NEs	RN_RUNX1_c	D19	11
AS-195	RN	NEs	RN_RUNX1_c	D20	22
AS-195	RN	NEs	RN_RUNX1_c	D21	4
AS-195	RN	NEs	RN_RUNX1_c	D22	1
AS-195	RN	NEs	RN_RUNX1_c	D23	11
AS-195	RN	NEs	RN_RUNX1_c	D24	3
AS-195	RN	NEs	RN_RUNX1_c	E1	6
AS-195	RN	NEs	RN_RUNX1_c	E2	16
AS-195	RN	NEs	RN_RUNX1_c	E3	1
AS-195	RN	NEs	RN_RUNX1_c	E4	8
AS-195	RN	NEs	RN_RUNX1_c	E5	2
AS-195	RN	NEs	RN_RUNX1_c	E6	27
AS-195	RN	NEs	RN_RUNX1_c	E7	3
AS-195	RN	NEs	RN_RUNX1_c	E8	36
AS-195	RN	NEs	RN_RUNX1_c	E9	16
AS-195	RN	NEs	RN_RUNX1_c	E10	0
AS-195	RN	NEs	RN_RUNX1_c	E11	1
AS-195	RN	NEs	RN_RUNX1_c	E12	46
AS-195	RN	NEs	RN_RUNX1_c	E13	37
AS-195	RN	NEs	RN_RUNX1_c	E14	2
AS-195	RN	NEs	RN_RUNX1_c	E15	0
AS-195	RN	NEs	RN_RUNX1_c	E16	25
AS-195	RN	NEs	RN_RUNX1_c	E17	27
AS-195	RN	NEs	RN_RUNX1_c	E18	22
AS-195	RN	NEs	RN_RUNX1_c	E19	11
AS-195	RN	NEs	RN_RUNX1_c	E20	23
AS-195	RN	NEs	RN_RUNX1_c	E21	13
AS-195	RN	NEs	RN_RUNX1_c	E22	39
AS-195	RN	NEs	RN_RUNX1_c	E23	15
AS-195	RN	NEs	RN_RUNX1_c	E24	9
AS-195	RN	NEs	RN_RUNX1_c	F1	7
AS-195	RN	NEs	RN_RUNX1_c	F2	6
AS-195	RN	NEs	RN_RUNX1_c	F3	15
AS-195	RN	NEs	RN_RUNX1_c	F4	20
AS-195	RN	NEs	RN_RUNX1_c	F5	0
AS-195	RN	NEs	RN_RUNX1_c	F6	19
AS-195	RN	NEs	RN_RUNX1_c	F7	12
AS-195	RN	NEs	RN_RUNX1_c	F8	40
AS-195	RN	NEs	RN_RUNX1_c	F9	9
AS-195	RN	NEs	RN_RUNX1_c	F10	2
AS-195	RN	NEs	RN_RUNX1_c	F11	0
AS-195	RN	NEs	RN_RUNX1_c	F12	9
AS-195	RN	NEs	RN_RUNX1_c	F13	27
AS-195	RN	NEs	RN_RUNX1_c	F14	0
AS-195	RN	NEs	RN_RUNX1_c	F15	2
AS-195	RN	NEs	RN_RUNX1_c	F16	26
AS-195	RN	NEs	RN_RUNX1_c	F17	41
AS-195	RN	NEs	RN_RUNX1_c	F18	9
AS-195	RN	NEs	RN_RUNX1_c	F19	50
AS-195	RN	NEs	RN_RUNX1_c	F20	15
AS-195	RN	NEs	RN_RUNX1_c	F21	6
AS-195	RN	NEs	RN_RUNX1_c	F22	10
AS-195	RN	NEs	RN_RUNX1_c	F23	12
AS-195	RN	NEs	RN_RUNX1_c	F24	10
AS-195	RN	NEs	RN_RUNX1_c	G1	1
AS-195	RN	NEs	RN_RUNX1_c	G2	12
AS-195	RN	NEs	RN_RUNX1_c	G3	10
AS-195	RN	NEs	RN_RUNX1_c	G4	15
AS-195	RN	NEs	RN_RUNX1_c	G5	0
AS-195	RN	NEs	RN_RUNX1_c	G6	21
AS-195	RN	NEs	RN_RUNX1_c	G7	7
AS-195	RN	NEs	RN_RUNX1_c	G8	40
AS-195	RN	NEs	RN_RUNX1_c	G9	39
AS-195	RN	NEs	RN_RUNX1_c	G10	0
AS-195	RN	NEs	RN_RUNX1_c	G11	0
AS-195	RN	NEs	RN_RUNX1_c	G12	54
AS-195	RN	NEs	RN_RUNX1_c	G13	44
AS-195	RN	NEs	RN_RUNX1_c	G14	0
AS-195	RN	NEs	RN_RUNX1_c	G15	1
AS-195	RN	NEs	RN_RUNX1_c	G16	15
AS-195	RN	NEs	RN_RUNX1_c	G17	33
AS-195	RN	NEs	RN_RUNX1_c	G18	18
AS-195	RN	NEs	RN_RUNX1_c	G19	30
AS-195	RN	NEs	RN_RUNX1_c	G20	7
AS-195	RN	NEs	RN_RUNX1_c	G21	6
AS-195	RN	NEs	RN_RUNX1_c	G22	17
AS-195	RN	NEs	RN_RUNX1_c	G23	14
AS-195	RN	NEs	RN_RUNX1_c	G24	7
AS-195	RN	NEs	RN_RUNX1_c	H1	1
AS-195	RN	NEs	RN_RUNX1_c	H2	12
AS-195	RN	NEs	RN_RUNX1_c	H3	12
AS-195	RN	NEs	RN_RUNX1_c	H4	18
AS-195	RN	NEs	RN_RUNX1_c	H5	1
AS-195	RN	NEs	RN_RUNX1_c	H6	28
AS-195	RN	NEs	RN_RUNX1_c	H7	7
AS-195	RN	NEs	RN_RUNX1_c	H8	35
AS-195	RN	NEs	RN_RUNX1_c	H9	18
AS-195	RN	NEs	RN_RUNX1_c	H10	1
AS-195	RN	NEs	RN_RUNX1_c	H11	0
AS-195	RN	NEs	RN_RUNX1_c	H12	28
AS-195	RN	NEs	RN_RUNX1_c	H13	31
AS-195	RN	NEs	RN_RUNX1_c	H14	0
AS-195	RN	NEs	RN_RUNX1_c	H15	4
AS-195	RN	NEs	RN_RUNX1_c	H16	33
AS-195	RN	NEs	RN_RUNX1_c	H17	41
AS-195	RN	NEs	RN_RUNX1_c	H18	50
AS-195	RN	NEs	RN_RUNX1_c	H19	36
AS-195	RN	NEs	RN_RUNX1_c	H20	21
AS-195	RN	NEs	RN_RUNX1_c	H21	4
AS-195	RN	NEs	RN_RUNX1_c	H22	72
AS-195	RN	NEs	RN_RUNX1_c	H23	17
AS-195	RN	NEs	RN_RUNX1_c	H24	16
AS-195	RN	NEs	RN_RUNX1_c	I1	4
AS-195	RN	NEs	RN_RUNX1_c	I2	59
AS-195	RN	NEs	RN_RUNX1_c	I3	19
AS-195	RN	NEs	RN_RUNX1_c	I4	28
AS-195	RN	NEs	RN_RUNX1_c	I5	0
AS-195	RN	NEs	RN_RUNX1_c	I6	58
AS-195	RN	NEs	RN_RUNX1_c	I7	8
AS-195	RN	NEs	RN_RUNX1_c	I8	44
AS-195	RN	NEs	RN_RUNX1_c	I9	47
AS-195	RN	NEs	RN_RUNX1_c	I10	2
AS-195	RN	NEs	RN_RUNX1_c	I11	0
AS-195	RN	NEs	RN_RUNX1_c	I12	48
AS-195	RN	NEs	RN_RUNX1_c	I13	51
AS-195	RN	NEs	RN_RUNX1_c	I14	2
AS-195	RN	NEs	RN_RUNX1_c	I15	4
AS-195	RN	NEs	RN_RUNX1_c	I16	22
AS-195	RN	NEs	RN_RUNX1_c	I17	73
AS-195	RN	NEs	RN_RUNX1_c	I18	12
AS-195	RN	NEs	RN_RUNX1_c	I19	28
AS-195	RN	NEs	RN_RUNX1_c	I20	62
AS-195	RN	NEs	RN_RUNX1_c	I21	3
AS-195	RN	NEs	RN_RUNX1_c	I22	26
AS-195	RN	NEs	RN_RUNX1_c	I23	17
AS-195	RN	NEs	RN_RUNX1_c	I24	31
AS-195	RN	NEs	RN_RUNX1_c	J1	18
AS-195	RN	NEs	RN_RUNX1_c	J2	52
AS-195	RN	NEs	RN_RUNX1_c	J3	10
AS-195	RN	NEs	RN_RUNX1_c	J4	60
AS-195	RN	NEs	RN_RUNX1_c	J5	0
AS-195	RN	NEs	RN_RUNX1_c	J6	79
AS-195	RN	NEs	RN_RUNX1_c	J7	24
AS-195	RN	NEs	RN_RUNX1_c	J8	49
AS-195	RN	NEs	RN_RUNX1_c	J9	64
AS-195	RN	NEs	RN_RUNX1_c	J10	1
AS-195	RN	NEs	RN_RUNX1_c	J11	0
AS-195	RN	NEs	RN_RUNX1_c	J12	80
AS-195	RN	NEs	RN_RUNX1_c	J13	75
AS-195	RN	NEs	RN_RUNX1_c	J14	2
AS-195	RN	NEs	RN_RUNX1_c	J15	2
AS-195	RN	NEs	RN_RUNX1_c	J16	33
AS-195	RN	NEs	RN_RUNX1_c	J17	78
AS-195	RN	NEs	RN_RUNX1_c	J18	132
AS-195	RN	NEs	RN_RUNX1_c	J19	33
AS-195	RN	NEs	RN_RUNX1_c	J20	82
AS-195	RN	NEs	RN_RUNX1_c	J21	12
AS-195	RN	NEs	RN_RUNX1_c	J22	67
AS-195	RN	NEs	RN_RUNX1_c	J23	46
AS-195	RN	NEs	RN_RUNX1_c	J24	18
AS-195	RN	NEs	RN_RUNX1_c	K1	7
AS-195	RN	NEs	RN_RUNX1_c	K2	13
AS-195	RN	NEs	RN_RUNX1_c	K3	16
AS-195	RN	NEs	RN_RUNX1_c	K4	19
AS-195	RN	NEs	RN_RUNX1_c	K5	3
AS-195	RN	NEs	RN_RUNX1_c	K6	26
AS-195	RN	NEs	RN_RUNX1_c	K7	9
AS-195	RN	NEs	RN_RUNX1_c	K8	18
AS-195	RN	NEs	RN_RUNX1_c	K9	70
AS-195	RN	NEs	RN_RUNX1_c	K10	2
AS-195	RN	NEs	RN_RUNX1_c	K11	0
AS-195	RN	NEs	RN_RUNX1_c	K12	43
AS-195	RN	NEs	RN_RUNX1_c	K13	34
AS-195	RN	NEs	RN_RUNX1_c	K14	2
AS-195	RN	NEs	RN_RUNX1_c	K15	3
AS-195	RN	NEs	RN_RUNX1_c	K16	31
AS-195	RN	NEs	RN_RUNX1_c	K17	39
AS-195	RN	NEs	RN_RUNX1_c	K18	33
AS-195	RN	NEs	RN_RUNX1_c	K19	64
AS-195	RN	NEs	RN_RUNX1_c	K20	44
AS-195	RN	NEs	RN_RUNX1_c	K21	16
AS-195	RN	NEs	RN_RUNX1_c	K22	29
AS-195	RN	NEs	RN_RUNX1_c	K23	45
AS-195	RN	NEs	RN_RUNX1_c	K24	61
AS-195	RN	NEs	RN_RUNX1_c	L1	34
AS-195	RN	NEs	RN_RUNX1_c	L2	51
AS-195	RN	NEs	RN_RUNX1_c	L3	35
AS-195	RN	NEs	RN_RUNX1_c	L4	20
AS-195	RN	NEs	RN_RUNX1_c	L5	0
AS-195	RN	NEs	RN_RUNX1_c	L6	64
AS-195	RN	NEs	RN_RUNX1_c	L7	7
AS-195	RN	NEs	RN_RUNX1_c	L8	35
AS-195	RN	NEs	RN_RUNX1_c	L9	46
AS-195	RN	NEs	RN_RUNX1_c	L10	0
AS-195	RN	NEs	RN_RUNX1_c	L11	1
AS-195	RN	NEs	RN_RUNX1_c	L12	22
AS-195	RN	NEs	RN_RUNX1_c	L13	38
AS-195	RN	NEs	RN_RUNX1_c	L14	1
AS-195	RN	NEs	RN_RUNX1_c	L15	1
AS-195	RN	NEs	RN_RUNX1_c	L16	29
AS-195	RN	NEs	RN_RUNX1_c	L17	18
AS-195	RN	NEs	RN_RUNX1_c	L18	44
AS-195	RN	NEs	RN_RUNX1_c	L19	18
AS-195	RN	NEs	RN_RUNX1_c	L20	45
AS-195	RN	NEs	RN_RUNX1_c	L21	5
AS-195	RN	NEs	RN_RUNX1_c	L22	27
AS-195	RN	NEs	RN_RUNX1_c	L23	19
AS-195	RN	NEs	RN_RUNX1_c	L24	9
AS-195	RN	NEs	RN_RUNX1_c	M1	6
AS-195	RN	NEs	RN_RUNX1_c	M2	3
AS-195	RN	NEs	RN_RUNX1_c	M3	9
AS-195	RN	NEs	RN_RUNX1_c	M4	8
AS-195	RN	NEs	RN_RUNX1_c	M5	0
AS-195	RN	NEs	RN_RUNX1_c	M6	17
AS-195	RN	NEs	RN_RUNX1_c	M7	11
AS-195	RN	NEs	RN_RUNX1_c	M8	36
AS-195	RN	NEs	RN_RUNX1_c	M9	30
AS-195	RN	NEs	RN_RUNX1_c	M10	1
AS-195	RN	NEs	RN_RUNX1_c	M11	1
AS-195	RN	NEs	RN_RUNX1_c	M12	21
AS-195	RN	NEs	RN_RUNX1_c	M13	52
AS-195	RN	NEs	RN_RUNX1_c	M14	0
AS-195	RN	NEs	RN_RUNX1_c	M15	0
AS-195	RN	NEs	RN_RUNX1_c	M16	11
AS-195	RN	NEs	RN_RUNX1_c	M17	9
AS-195	RN	NEs	RN_RUNX1_c	M18	19
AS-195	RN	NEs	RN_RUNX1_c	M19	26
AS-195	RN	NEs	RN_RUNX1_c	M20	33
AS-195	RN	NEs	RN_RUNX1_c	M21	18
AS-195	RN	NEs	RN_RUNX1_c	M22	11
AS-195	RN	NEs	RN_RUNX1_c	M23	5
AS-195	RN	NEs	RN_RUNX1_c	M24	6
AS-195	RN	NEs	RN_RUNX1_c	N1	4
AS-195	RN	NEs	RN_RUNX1_c	N2	18
AS-195	RN	NEs	RN_RUNX1_c	N3	12
AS-195	RN	NEs	RN_RUNX1_c	N4	22
AS-195	RN	NEs	RN_RUNX1_c	N5	0
AS-195	RN	NEs	RN_RUNX1_c	N6	21
AS-195	RN	NEs	RN_RUNX1_c	N7	3
AS-195	RN	NEs	RN_RUNX1_c	N8	20
AS-195	RN	NEs	RN_RUNX1_c	N9	18
AS-195	RN	NEs	RN_RUNX1_c	N10	2
AS-195	RN	NEs	RN_RUNX1_c	N11	0
AS-195	RN	NEs	RN_RUNX1_c	N12	26
AS-195	RN	NEs	RN_RUNX1_c	N13	14
AS-195	RN	NEs	RN_RUNX1_c	N14	0
AS-195	RN	NEs	RN_RUNX1_c	N15	0
AS-195	RN	NEs	RN_RUNX1_c	N16	14
AS-195	RN	NEs	RN_RUNX1_c	N17	22
AS-195	RN	NEs	RN_RUNX1_c	N18	63
AS-195	RN	NEs	RN_RUNX1_c	N19	4
AS-195	RN	NEs	RN_RUNX1_c	N20	32
AS-195	RN	NEs	RN_RUNX1_c	N21	1
AS-195	RN	NEs	RN_RUNX1_c	N22	10
AS-195	RN	NEs	RN_RUNX1_c	N23	4
AS-195	RN	NEs	RN_RUNX1_c	N24	12
AS-195	RN	NEs	RN_RUNX1_c	O1	2
AS-195	RN	NEs	RN_RUNX1_c	O2	6
AS-195	RN	NEs	RN_RUNX1_c	O3	2
AS-195	RN	NEs	RN_RUNX1_c	O4	11
AS-195	RN	NEs	RN_RUNX1_c	O5	0
AS-195	RN	NEs	RN_RUNX1_c	O6	15
AS-195	RN	NEs	RN_RUNX1_c	O7	7
AS-195	RN	NEs	RN_RUNX1_c	O8	9
AS-195	RN	NEs	RN_RUNX1_c	O9	10
AS-195	RN	NEs	RN_RUNX1_c	O10	1
AS-195	RN	NEs	RN_RUNX1_c	O11	1
AS-195	RN	NEs	RN_RUNX1_c	O12	13
AS-195	RN	NEs	RN_RUNX1_c	O13	5
AS-195	RN	NEs	RN_RUNX1_c	O14	0
AS-195	RN	NEs	RN_RUNX1_c	O15	0
AS-195	RN	NEs	RN_RUNX1_c	O16	5
AS-195	RN	NEs	RN_RUNX1_c	O17	8
AS-195	RN	NEs	RN_RUNX1_c	O18	6
AS-195	RN	NEs	RN_RUNX1_c	O19	2
AS-195	RN	NEs	RN_RUNX1_c	O20	9
AS-195	RN	NEs	RN_RUNX1_c	O21	0
AS-195	RN	NEs	RN_RUNX1_c	O22	10
AS-195	RN	NEs	RN_RUNX1_c	O23	4
AS-195	RN	NEs	RN_RUNX1_c	O24	5
AS-195	RN	NEs	RN_RUNX1_c	P1	3
AS-195	RN	NEs	RN_RUNX1_c	P2	1
AS-195	RN	NEs	RN_RUNX1_c	P3	1
AS-195	RN	NEs	RN_RUNX1_c	P4	3
AS-195	RN	NEs	RN_RUNX1_c	P5	0
AS-195	RN	NEs	RN_RUNX1_c	P6	1
AS-195	RN	NEs	RN_RUNX1_c	P7	1
AS-195	RN	NEs	RN_RUNX1_c	P8	10
AS-195	RN	NEs	RN_RUNX1_c	P9	4
AS-195	RN	NEs	RN_RUNX1_c	P10	0
AS-195	RN	NEs	RN_RUNX1_c	P11	0
AS-195	RN	NEs	RN_RUNX1_c	P12	3
AS-195	RN	NEs	RN_RUNX1_c	P13	0
AS-195	RN	NEs	RN_RUNX1_c	P14	0
AS-195	RN	NEs	RN_RUNX1_c	P15	0
AS-195	RN	NEs	RN_RUNX1_c	P16	13
AS-195	RN	NEs	RN_RUNX1_c	P17	4
AS-195	RN	NEs	RN_RUNX1_c	P18	15
AS-195	RN	NEs	RN_RUNX1_c	P19	10
AS-195	RN	NEs	RN_RUNX1_c	P20	8
AS-195	RN	NEs	RN_RUNX1_c	P21	1
AS-195	RN	NEs	RN_RUNX1_c	P22	7
AS-195	RN	NEs	RN_RUNX1_c	P23	7
AS-195	RN	NEs	RN_RUNX1_c	P24	11
AS-195	RN	NEs	RN_RUNX1_g	A1	116
AS-195	RN	NEs	RN_RUNX1_g	A2	85
AS-195	RN	NEs	RN_RUNX1_g	A3	339
AS-195	RN	NEs	RN_RUNX1_g	A4	478
AS-195	RN	NEs	RN_RUNX1_g	A5	2
AS-195	RN	NEs	RN_RUNX1_g	A6	84
AS-195	RN	NEs	RN_RUNX1_g	A7	49
AS-195	RN	NEs	RN_RUNX1_g	A8	123
AS-195	RN	NEs	RN_RUNX1_g	A9	90
AS-195	RN	NEs	RN_RUNX1_g	A10	4
AS-195	RN	NEs	RN_RUNX1_g	A11	1
AS-195	RN	NEs	RN_RUNX1_g	A12	135
AS-195	RN	NEs	RN_RUNX1_g	A13	109
AS-195	RN	NEs	RN_RUNX1_g	A14	2
AS-195	RN	NEs	RN_RUNX1_g	A15	5
AS-195	RN	NEs	RN_RUNX1_g	A16	231
AS-195	RN	NEs	RN_RUNX1_g	A17	385
AS-195	RN	NEs	RN_RUNX1_g	A18	5474
AS-195	RN	NEs	RN_RUNX1_g	A19	1177
AS-195	RN	NEs	RN_RUNX1_g	A20	3167
AS-195	RN	NEs	RN_RUNX1_g	A21	60
AS-195	RN	NEs	RN_RUNX1_g	A22	190
AS-195	RN	NEs	RN_RUNX1_g	A23	7389
AS-195	RN	NEs	RN_RUNX1_g	A24	60
AS-195	RN	NEs	RN_RUNX1_g	B1	98
AS-195	RN	NEs	RN_RUNX1_g	B2	92
AS-195	RN	NEs	RN_RUNX1_g	B3	870
AS-195	RN	NEs	RN_RUNX1_g	B4	136
AS-195	RN	NEs	RN_RUNX1_g	B5	0
AS-195	RN	NEs	RN_RUNX1_g	B6	273
AS-195	RN	NEs	RN_RUNX1_g	B7	50
AS-195	RN	NEs	RN_RUNX1_g	B8	5607
AS-195	RN	NEs	RN_RUNX1_g	B9	86
AS-195	RN	NEs	RN_RUNX1_g	B10	4
AS-195	RN	NEs	RN_RUNX1_g	B11	7
AS-195	RN	NEs	RN_RUNX1_g	B12	6722
AS-195	RN	NEs	RN_RUNX1_g	B13	117
AS-195	RN	NEs	RN_RUNX1_g	B14	2
AS-195	RN	NEs	RN_RUNX1_g	B15	9
AS-195	RN	NEs	RN_RUNX1_g	B16	3064
AS-195	RN	NEs	RN_RUNX1_g	B17	410
AS-195	RN	NEs	RN_RUNX1_g	B18	90
AS-195	RN	NEs	RN_RUNX1_g	B19	67
AS-195	RN	NEs	RN_RUNX1_g	B20	408
AS-195	RN	NEs	RN_RUNX1_g	B21	65
AS-195	RN	NEs	RN_RUNX1_g	B22	209
AS-195	RN	NEs	RN_RUNX1_g	B23	115
AS-195	RN	NEs	RN_RUNX1_g	B24	70
AS-195	RN	NEs	RN_RUNX1_g	C1	148
AS-195	RN	NEs	RN_RUNX1_g	C2	158
AS-195	RN	NEs	RN_RUNX1_g	C3	62
AS-195	RN	NEs	RN_RUNX1_g	C4	217
AS-195	RN	NEs	RN_RUNX1_g	C5	4
AS-195	RN	NEs	RN_RUNX1_g	C6	147
AS-195	RN	NEs	RN_RUNX1_g	C7	67
AS-195	RN	NEs	RN_RUNX1_g	C8	214
AS-195	RN	NEs	RN_RUNX1_g	C9	7683
AS-195	RN	NEs	RN_RUNX1_g	C10	18
AS-195	RN	NEs	RN_RUNX1_g	C11	5
AS-195	RN	NEs	RN_RUNX1_g	C12	204
AS-195	RN	NEs	RN_RUNX1_g	C13	172
AS-195	RN	NEs	RN_RUNX1_g	C14	110
AS-195	RN	NEs	RN_RUNX1_g	C15	13
AS-195	RN	NEs	RN_RUNX1_g	C16	342
AS-195	RN	NEs	RN_RUNX1_g	C17	5356
AS-195	RN	NEs	RN_RUNX1_g	C18	141
AS-195	RN	NEs	RN_RUNX1_g	C19	78
AS-195	RN	NEs	RN_RUNX1_g	C20	520
AS-195	RN	NEs	RN_RUNX1_g	C21	86
AS-195	RN	NEs	RN_RUNX1_g	C22	316
AS-195	RN	NEs	RN_RUNX1_g	C23	171
AS-195	RN	NEs	RN_RUNX1_g	C24	71
AS-195	RN	NEs	RN_RUNX1_g	D1	82
AS-195	RN	NEs	RN_RUNX1_g	D2	102
AS-195	RN	NEs	RN_RUNX1_g	D3	935
AS-195	RN	NEs	RN_RUNX1_g	D4	108
AS-195	RN	NEs	RN_RUNX1_g	D5	1
AS-195	RN	NEs	RN_RUNX1_g	D6	79
AS-195	RN	NEs	RN_RUNX1_g	D7	52
AS-195	RN	NEs	RN_RUNX1_g	D8	114
AS-195	RN	NEs	RN_RUNX1_g	D9	109
AS-195	RN	NEs	RN_RUNX1_g	D10	4
AS-195	RN	NEs	RN_RUNX1_g	D11	5
AS-195	RN	NEs	RN_RUNX1_g	D12	141
AS-195	RN	NEs	RN_RUNX1_g	D13	100
AS-195	RN	NEs	RN_RUNX1_g	D14	4
AS-195	RN	NEs	RN_RUNX1_g	D15	166
AS-195	RN	NEs	RN_RUNX1_g	D16	185
AS-195	RN	NEs	RN_RUNX1_g	D17	317
AS-195	RN	NEs	RN_RUNX1_g	D18	2806
AS-195	RN	NEs	RN_RUNX1_g	D19	52
AS-195	RN	NEs	RN_RUNX1_g	D20	1060
AS-195	RN	NEs	RN_RUNX1_g	D21	62
AS-195	RN	NEs	RN_RUNX1_g	D22	117
AS-195	RN	NEs	RN_RUNX1_g	D23	84
AS-195	RN	NEs	RN_RUNX1_g	D24	39
AS-195	RN	NEs	RN_RUNX1_g	E1	7418
AS-195	RN	NEs	RN_RUNX1_g	E2	240
AS-195	RN	NEs	RN_RUNX1_g	E3	2100
AS-195	RN	NEs	RN_RUNX1_g	E4	393
AS-195	RN	NEs	RN_RUNX1_g	E5	4
AS-195	RN	NEs	RN_RUNX1_g	E6	244
AS-195	RN	NEs	RN_RUNX1_g	E7	159
AS-195	RN	NEs	RN_RUNX1_g	E8	458
AS-195	RN	NEs	RN_RUNX1_g	E9	262
AS-195	RN	NEs	RN_RUNX1_g	E10	22
AS-195	RN	NEs	RN_RUNX1_g	E11	3
AS-195	RN	NEs	RN_RUNX1_g	E12	12970
AS-195	RN	NEs	RN_RUNX1_g	E13	300
AS-195	RN	NEs	RN_RUNX1_g	E14	47
AS-195	RN	NEs	RN_RUNX1_g	E15	11
AS-195	RN	NEs	RN_RUNX1_g	E16	6900
AS-195	RN	NEs	RN_RUNX1_g	E17	8049
