Plate	Patient	Cell_type	Amplicon	Well	Count
AS-214	GR	Monocytes	GR_TET2a	C16	21
AS-214	GR	Monocytes	GR_TET2a	C17	179
AS-214	GR	Monocytes	GR_TET2a	C18	34
AS-214	GR	Monocytes	GR_TET2a	C19	2
AS-214	GR	Monocytes	GR_TET2a	C20	4
AS-214	GR	Monocytes	GR_TET2a	C21	22
AS-214	GR	Monocytes	GR_TET2a	C22	22
AS-214	GR	Monocytes	GR_TET2a	C23	2
AS-214	GR	Monocytes	GR_TET2a	C24	2
AS-214	GR	Monocytes	GR_TET2a	D1	19
AS-214	GR	Monocytes	GR_TET2a	D2	10
AS-214	GR	Monocytes	GR_TET2a	D3	169
AS-214	GR	Monocytes	GR_TET2a	D4	63
AS-214	GR	Monocytes	GR_TET2a	D5	48
AS-214	GR	Monocytes	GR_TET2a	D6	72
AS-214	GR	Monocytes	GR_TET2a	D7	10
AS-214	GR	Monocytes	GR_TET2a	D8	120
AS-214	GR	Monocytes	GR_TET2a	D9	22
AS-214	GR	Monocytes	GR_TET2a	D10	1
AS-214	GR	Monocytes	GR_TET2a	D11	3
AS-214	GR	Monocytes	GR_TET2a	D12	2212
AS-214	GR	Monocytes	GR_TET2a	D13	550
AS-214	GR	Monocytes	GR_TET2a	D14	2319
AS-214	GR	Monocytes	GR_TET2a	D15	5
AS-214	GR	Monocytes	GR_TET2a	D16	38
AS-214	GR	Monocytes	GR_TET2a	D17	23
AS-214	GR	Monocytes	GR_TET2a	D18	49
AS-214	GR	Monocytes	GR_TET2a	D19	248
AS-214	GR	Monocytes	GR_TET2a	D20	33
AS-214	GR	Monocytes	GR_TET2a	D21	33
AS-214	GR	Monocytes	GR_TET2a	D22	31
AS-214	GR	Monocytes	GR_TET2a	D23	15
AS-214	GR	Monocytes	GR_TET2a	D24	16
AS-214	GR	Monocytes	GR_TET2a	E1	23
AS-214	GR	Monocytes	GR_TET2a	E2	33
AS-214	GR	Monocytes	GR_TET2a	E3	26
AS-214	GR	Monocytes	GR_TET2a	E4	13333
AS-214	GR	Monocytes	GR_TET2a	E5	30
AS-214	GR	Monocytes	GR_TET2a	E6	90
AS-214	GR	Monocytes	GR_TET2a	E7	17
AS-214	GR	Monocytes	GR_TET2a	E8	136
AS-214	GR	Monocytes	GR_TET2a	E9	18
AS-214	GR	Monocytes	GR_TET2a	E10	18
AS-214	GR	Monocytes	GR_TET2a	E11	1018
AS-214	GR	Monocytes	GR_TET2a	E12	87
AS-214	GR	Monocytes	GR_TET2a	E13	50
AS-214	GR	Monocytes	GR_TET2a	E14	52
AS-214	GR	Monocytes	GR_TET2a	E15	9
AS-214	GR	Monocytes	GR_TET2a	E16	49
AS-214	GR	Monocytes	GR_TET2a	E17	40
AS-214	GR	Monocytes	GR_TET2a	E18	66
AS-214	GR	Monocytes	GR_TET2a	E19	395
AS-214	GR	Monocytes	GR_TET2a	E20	43
AS-214	GR	Monocytes	GR_TET2a	E21	58
AS-214	GR	Monocytes	GR_TET2a	E22	53
AS-214	GR	Monocytes	GR_TET2a	E23	19
AS-214	GR	Monocytes	GR_TET2a	E24	47
AS-214	GR	Monocytes	GR_TET2a	F1	20
AS-214	GR	Monocytes	GR_TET2a	F2	33
AS-214	GR	Monocytes	GR_TET2a	F3	24
AS-214	GR	Monocytes	GR_TET2a	F4	133
AS-214	GR	Monocytes	GR_TET2a	F5	72
AS-214	GR	Monocytes	GR_TET2a	F6	84
AS-214	GR	Monocytes	GR_TET2a	F7	26
AS-214	GR	Monocytes	GR_TET2a	F8	139
AS-214	GR	Monocytes	GR_TET2a	F9	55
AS-214	GR	Monocytes	GR_TET2a	F10	7
AS-214	GR	Monocytes	GR_TET2a	F11	50
AS-214	GR	Monocytes	GR_TET2a	F12	512
AS-214	GR	Monocytes	GR_TET2a	F13	76
AS-214	GR	Monocytes	GR_TET2a	F14	801
AS-214	GR	Monocytes	GR_TET2a	F15	239
AS-214	GR	Monocytes	GR_TET2a	F16	89
AS-214	GR	Monocytes	GR_TET2a	F17	51
AS-214	GR	Monocytes	GR_TET2a	F18	63
AS-214	GR	Monocytes	GR_TET2a	F19	41
AS-214	GR	Monocytes	GR_TET2a	F20	48
AS-214	GR	Monocytes	GR_TET2a	F21	14256
AS-214	GR	Monocytes	GR_TET2a	F22	8538
AS-214	GR	Monocytes	GR_TET2a	F23	39
AS-214	GR	Monocytes	GR_TET2a	F24	24
AS-214	GR	Monocytes	GR_TET2a	G1	23
AS-214	GR	Monocytes	GR_TET2a	G2	24
AS-214	GR	Monocytes	GR_TET2a	G3	204
AS-214	GR	Monocytes	GR_TET2a	G4	89
AS-214	GR	Monocytes	GR_TET2a	G5	9709
AS-214	GR	Monocytes	GR_TET2a	G6	64
AS-214	GR	Monocytes	GR_TET2a	G7	11
AS-214	GR	Monocytes	GR_TET2a	G8	150
AS-214	GR	Monocytes	GR_TET2a	G9	23
AS-214	GR	Monocytes	GR_TET2a	G10	3
AS-214	GR	Monocytes	GR_TET2a	G11	21
AS-214	GR	Monocytes	GR_TET2a	G12	66
AS-214	GR	Monocytes	GR_TET2a	G13	70
AS-214	GR	Monocytes	GR_TET2a	G14	979
AS-214	GR	Monocytes	GR_TET2a	G15	7
AS-214	GR	Monocytes	GR_TET2a	G16	54
AS-214	GR	Monocytes	GR_TET2a	G17	37
AS-214	GR	Monocytes	GR_TET2a	G18	64
AS-214	GR	Monocytes	GR_TET2a	G19	34
AS-214	GR	Monocytes	GR_TET2a	G20	271
AS-214	GR	Monocytes	GR_TET2a	G21	49
AS-214	GR	Monocytes	GR_TET2a	G22	74
AS-214	GR	Monocytes	GR_TET2a	G23	36
AS-214	GR	Monocytes	GR_TET2a	G24	27
AS-214	GR	Monocytes	GR_TET2a	H1	17
AS-214	GR	Monocytes	GR_TET2a	H2	24
AS-214	GR	Monocytes	GR_TET2a	H3	18
AS-214	GR	Monocytes	GR_TET2a	H4	449
AS-214	GR	Monocytes	GR_TET2a	H5	67
AS-214	GR	Monocytes	GR_TET2a	H6	27066
AS-214	GR	Monocytes	GR_TET2a	H7	151
AS-214	GR	Monocytes	GR_TET2a	H8	142
AS-214	GR	Monocytes	GR_TET2a	H9	25
AS-214	GR	Monocytes	GR_TET2a	H10	3
AS-214	GR	Monocytes	GR_TET2a	H11	6
AS-214	GR	Monocytes	GR_TET2a	H12	60
AS-214	GR	Monocytes	GR_TET2a	H13	54
AS-214	GR	Monocytes	GR_TET2a	H14	24
AS-214	GR	Monocytes	GR_TET2a	H15	5
AS-214	GR	Monocytes	GR_TET2a	H16	54
AS-214	GR	Monocytes	GR_TET2a	H17	1484
AS-214	GR	Monocytes	GR_TET2a	H18	65
AS-214	GR	Monocytes	GR_TET2a	H19	59
AS-214	GR	Monocytes	GR_TET2a	H20	41
AS-214	GR	Monocytes	GR_TET2a	H21	36
AS-214	GR	Monocytes	GR_TET2a	H22	49
AS-214	GR	Monocytes	GR_TET2a	H23	21
AS-214	GR	Monocytes	GR_TET2a	H24	12
AS-214	GR	Monocytes	GR_TET2a	I1	6
AS-214	GR	Monocytes	GR_TET2a	I2	5
AS-214	GR	Monocytes	GR_TET2a	I3	110
AS-214	GR	Monocytes	GR_TET2a	I4	61
AS-214	GR	Monocytes	GR_TET2a	I5	100
AS-214	GR	Monocytes	GR_TET2a	I6	66
AS-214	GR	Monocytes	GR_TET2a	I7	0
AS-214	GR	Monocytes	GR_TET2a	I8	97
AS-214	GR	Monocytes	GR_TET2a	I9	27
AS-214	GR	Monocytes	GR_TET2a	I10	12
AS-214	GR	Monocytes	GR_TET2a	I11	4
AS-214	GR	Monocytes	GR_TET2a	I12	28
AS-214	GR	Monocytes	GR_TET2a	I13	33
AS-214	GR	Monocytes	GR_TET2a	I14	15
AS-214	GR	Monocytes	GR_TET2a	I15	1
AS-214	GR	Monocytes	GR_TET2a	I16	26
AS-214	GR	Monocytes	GR_TET2a	I17	20
AS-214	GR	Monocytes	GR_TET2a	I18	12498
AS-214	GR	Monocytes	GR_TET2a	I19	14
AS-214	GR	Monocytes	GR_TET2a	I20	175
AS-214	GR	Monocytes	GR_TET2a	I21	21
AS-214	GR	Monocytes	GR_TET2a	I22	35
AS-214	GR	Monocytes	GR_TET2a	I23	13
AS-214	GR	Monocytes	GR_TET2a	I24	5
AS-214	GR	Monocytes	GR_TET2a	J1	33
AS-214	GR	Monocytes	GR_TET2a	J2	61
AS-214	GR	Monocytes	GR_TET2a	J3	25
AS-214	GR	Monocytes	GR_TET2a	J4	142
AS-214	GR	Monocytes	GR_TET2a	J5	107
AS-214	GR	Monocytes	GR_TET2a	J6	166
AS-214	GR	Monocytes	GR_TET2a	J7	32
AS-214	GR	Monocytes	GR_TET2a	J8	52319
AS-214	GR	Monocytes	GR_TET2a	J9	115
AS-214	GR	Monocytes	GR_TET2a	J10	49
AS-214	GR	Monocytes	GR_TET2a	J11	24
AS-214	GR	Monocytes	GR_TET2a	J12	5832
AS-214	GR	Monocytes	GR_TET2a	J13	810
AS-214	GR	Monocytes	GR_TET2a	J14	25
AS-214	GR	Monocytes	GR_TET2a	J15	4
AS-214	GR	Monocytes	GR_TET2a	J16	102
AS-214	GR	Monocytes	GR_TET2a	J17	48
AS-214	GR	Monocytes	GR_TET2a	J18	135
AS-214	GR	Monocytes	GR_TET2a	J19	145
AS-214	GR	Monocytes	GR_TET2a	J20	63
AS-214	GR	Monocytes	GR_TET2a	J21	115
AS-214	GR	Monocytes	GR_TET2a	J22	416
AS-214	GR	Monocytes	GR_TET2a	J23	42
AS-214	GR	Monocytes	GR_TET2a	J24	32
AS-214	GR	Monocytes	GR_TET2a	K1	16
AS-214	GR	Monocytes	GR_TET2a	K2	13
AS-214	GR	Monocytes	GR_TET2a	K3	19
AS-214	GR	Monocytes	GR_TET2a	K4	62
AS-214	GR	Monocytes	GR_TET2a	K5	11117
AS-214	GR	Monocytes	GR_TET2a	K6	57
AS-214	GR	Monocytes	GR_TET2a	K7	16
AS-214	GR	Monocytes	GR_TET2a	K8	109
AS-214	GR	Monocytes	GR_TET2a	K9	26
AS-214	GR	Monocytes	GR_TET2a	K10	4
AS-214	GR	Monocytes	GR_TET2a	K11	11
AS-214	GR	Monocytes	GR_TET2a	K12	36
AS-214	GR	Monocytes	GR_TET2a	K13	139
AS-214	GR	Monocytes	GR_TET2a	K14	23
AS-214	GR	Monocytes	GR_TET2a	K15	6
AS-214	GR	Monocytes	GR_TET2a	K16	35
AS-214	GR	Monocytes	GR_TET2a	K17	37
AS-214	GR	Monocytes	GR_TET2a	K18	51
AS-214	GR	Monocytes	GR_TET2a	K19	31
AS-214	GR	Monocytes	GR_TET2a	K20	27
AS-214	GR	Monocytes	GR_TET2a	K21	53
AS-214	GR	Monocytes	GR_TET2a	K22	54
AS-214	GR	Monocytes	GR_TET2a	K23	24
AS-214	GR	Monocytes	GR_TET2a	K24	15
AS-214	GR	Monocytes	GR_TET2a	L1	16
AS-214	GR	Monocytes	GR_TET2a	L2	23
AS-214	GR	Monocytes	GR_TET2a	L3	17
AS-214	GR	Monocytes	GR_TET2a	L4	63
AS-214	GR	Monocytes	GR_TET2a	L5	58
AS-214	GR	Monocytes	GR_TET2a	L6	71
AS-214	GR	Monocytes	GR_TET2a	L7	15
AS-214	GR	Monocytes	GR_TET2a	L8	117
AS-214	GR	Monocytes	GR_TET2a	L9	32
AS-214	GR	Monocytes	GR_TET2a	L10	3
AS-214	GR	Monocytes	GR_TET2a	L11	4
AS-214	GR	Monocytes	GR_TET2a	L12	62
AS-214	GR	Monocytes	GR_TET2a	L13	42
AS-214	GR	Monocytes	GR_TET2a	L14	1262
AS-214	GR	Monocytes	GR_TET2a	L15	64
AS-214	GR	Monocytes	GR_TET2a	L16	14472
AS-214	GR	Monocytes	GR_TET2a	L17	17
AS-214	GR	Monocytes	GR_TET2a	L18	63
AS-214	GR	Monocytes	GR_TET2a	L19	35
AS-214	GR	Monocytes	GR_TET2a	L20	48
AS-214	GR	Monocytes	GR_TET2a	L21	40
AS-214	GR	Monocytes	GR_TET2a	L22	3464
AS-214	GR	Monocytes	GR_TET2a	L23	24
AS-214	GR	Monocytes	GR_TET2a	L24	14
AS-214	GR	Monocytes	GR_TET2a	M1	13
AS-214	GR	Monocytes	GR_TET2a	M2	10
AS-214	GR	Monocytes	GR_TET2a	M3	24
AS-214	GR	Monocytes	GR_TET2a	M4	7787
AS-214	GR	Monocytes	GR_TET2a	M5	44
AS-214	GR	Monocytes	GR_TET2a	M6	42
AS-214	GR	Monocytes	GR_TET2a	M7	5
AS-214	GR	Monocytes	GR_TET2a	M8	69
AS-214	GR	Monocytes	GR_TET2a	M9	14
AS-214	GR	Monocytes	GR_TET2a	M10	169
AS-214	GR	Monocytes	GR_TET2a	M11	16
AS-214	GR	Monocytes	GR_TET2a	M12	39
AS-214	GR	Monocytes	GR_TET2a	M13	3754
AS-214	GR	Monocytes	GR_TET2a	M14	12
AS-214	GR	Monocytes	GR_TET2a	M15	124
AS-214	GR	Monocytes	GR_TET2a	M16	34
AS-214	GR	Monocytes	GR_TET2a	M17	26
AS-214	GR	Monocytes	GR_TET2a	M18	41
AS-214	GR	Monocytes	GR_TET2a	M19	14
AS-214	GR	Monocytes	GR_TET2a	M20	39
AS-214	GR	Monocytes	GR_TET2a	M21	36
AS-214	GR	Monocytes	GR_TET2a	M22	34
AS-214	GR	Monocytes	GR_TET2a	M23	12
AS-214	GR	Monocytes	GR_TET2a	M24	13
AS-214	GR	Monocytes	GR_TET2a	N1	1
AS-214	GR	Monocytes	GR_TET2a	N2	3
AS-214	GR	Monocytes	GR_TET2a	N3	0
AS-214	GR	Monocytes	GR_TET2a	N4	30
AS-214	GR	Monocytes	GR_TET2a	N5	16
AS-214	GR	Monocytes	GR_TET2a	N6	21
AS-214	GR	Monocytes	GR_TET2a	N7	22
AS-214	GR	Monocytes	GR_TET2a	N8	46
AS-214	GR	Monocytes	GR_TET2a	N9	1
AS-214	GR	Monocytes	GR_TET2a	N10	2
AS-214	GR	Monocytes	GR_TET2a	N11	271
AS-214	GR	Monocytes	GR_TET2a	N12	8
AS-214	GR	Monocytes	GR_TET2a	N13	5
AS-214	GR	Monocytes	GR_TET2a	N14	7
AS-214	GR	Monocytes	GR_TET2a	N15	2
AS-214	GR	Monocytes	GR_TET2a	N16	13
AS-214	GR	Monocytes	GR_TET2a	N17	6
AS-214	GR	Monocytes	GR_TET2a	N18	15
AS-214	GR	Monocytes	GR_TET2a	N19	2
AS-214	GR	Monocytes	GR_TET2a	N20	5
AS-214	GR	Monocytes	GR_TET2a	N21	17
AS-214	GR	Monocytes	GR_TET2a	N22	74
AS-214	GR	Monocytes	GR_TET2a	N23	3
AS-214	GR	Monocytes	GR_TET2a	N24	1
AS-214	GR	Monocytes	GR_TET2a	O1	1
AS-214	GR	Monocytes	GR_TET2a	O2	1
AS-214	GR	Monocytes	GR_TET2a	O3	2
AS-214	GR	Monocytes	GR_TET2a	O4	20
AS-214	GR	Monocytes	GR_TET2a	O5	17
AS-214	GR	Monocytes	GR_TET2a	O6	17
AS-214	GR	Monocytes	GR_TET2a	O7	1
AS-214	GR	Monocytes	GR_TET2a	O8	36
AS-214	GR	Monocytes	GR_TET2a	O9	1
AS-214	GR	Monocytes	GR_TET2a	O10	0
AS-214	GR	Monocytes	GR_TET2a	O11	1
AS-214	GR	Monocytes	GR_TET2a	O12	13
AS-214	GR	Monocytes	GR_TET2a	O13	3
AS-214	GR	Monocytes	GR_TET2a	O14	3
AS-214	GR	Monocytes	GR_TET2a	O15	0
AS-214	GR	Monocytes	GR_TET2a	O16	9
AS-214	GR	Monocytes	GR_TET2a	O17	1
AS-214	GR	Monocytes	GR_TET2a	O18	9
AS-214	GR	Monocytes	GR_TET2a	O19	1
AS-214	GR	Monocytes	GR_TET2a	O20	1
AS-214	GR	Monocytes	GR_TET2a	O21	10
AS-214	GR	Monocytes	GR_TET2a	O22	13
AS-214	GR	Monocytes	GR_TET2a	O23	11
AS-214	GR	Monocytes	GR_TET2a	O24	0
AS-214	GR	Monocytes	GR_TET2a	P1	0
AS-214	GR	Monocytes	GR_TET2a	P2	0
AS-214	GR	Monocytes	GR_TET2a	P3	0
AS-214	GR	Monocytes	GR_TET2a	P4	15
AS-214	GR	Monocytes	GR_TET2a	P5	13
AS-214	GR	Monocytes	GR_TET2a	P6	14
AS-214	GR	Monocytes	GR_TET2a	P7	1
AS-214	GR	Monocytes	GR_TET2a	P8	24
AS-214	GR	Monocytes	GR_TET2a	P9	1
AS-214	GR	Monocytes	GR_TET2a	P10	0
AS-214	GR	Monocytes	GR_TET2a	P11	1
AS-214	GR	Monocytes	GR_TET2a	P12	4
AS-214	GR	Monocytes	GR_TET2a	P13	2
AS-214	GR	Monocytes	GR_TET2a	P14	4
AS-214	GR	Monocytes	GR_TET2a	P15	1
AS-214	GR	Monocytes	GR_TET2a	P16	9
AS-214	GR	Monocytes	GR_TET2a	P17	9
AS-214	GR	Monocytes	GR_TET2a	P18	13
AS-214	GR	Monocytes	GR_TET2a	P19	2
AS-214	GR	Monocytes	GR_TET2a	P20	43
AS-214	GR	Monocytes	GR_TET2a	P21	5
AS-214	GR	Monocytes	GR_TET2a	P22	6
AS-214	GR	Monocytes	GR_TET2a	P23	0
AS-214	GR	Monocytes	GR_TET2a	P24	2
AS-214	GR	Monocytes	GR_TET2b	A1	30
AS-214	GR	Monocytes	GR_TET2b	A2	56
AS-214	GR	Monocytes	GR_TET2b	A3	260
AS-214	GR	Monocytes	GR_TET2b	A4	426
AS-214	GR	Monocytes	GR_TET2b	A5	53
AS-214	GR	Monocytes	GR_TET2b	A6	7292
AS-214	GR	Monocytes	GR_TET2b	A7	81
AS-214	GR	Monocytes	GR_TET2b	A8	75
AS-214	GR	Monocytes	GR_TET2b	A9	249
AS-214	GR	Monocytes	GR_TET2b	A10	28
AS-214	GR	Monocytes	GR_TET2b	A11	42
AS-214	GR	Monocytes	GR_TET2b	A12	783
AS-214	GR	Monocytes	GR_TET2b	A13	530
AS-214	GR	Monocytes	GR_TET2b	A14	17
AS-214	GR	Monocytes	GR_TET2b	A15	73
AS-214	GR	Monocytes	GR_TET2b	A16	119
AS-214	GR	Monocytes	GR_TET2b	A17	76
AS-214	GR	Monocytes	GR_TET2b	A18	375
AS-214	GR	Monocytes	GR_TET2b	A19	559
AS-214	GR	Monocytes	GR_TET2b	A20	328
AS-214	GR	Monocytes	GR_TET2b	A21	292
AS-214	GR	Monocytes	GR_TET2b	A22	28719
AS-214	GR	Monocytes	GR_TET2b	A23	24539
AS-214	GR	Monocytes	GR_TET2b	A24	14437
AS-214	GR	Monocytes	GR_TET2b	B1	49
AS-214	GR	Monocytes	GR_TET2b	B2	66
AS-214	GR	Monocytes	GR_TET2b	B3	152
AS-214	GR	Monocytes	GR_TET2b	B4	422
AS-214	GR	Monocytes	GR_TET2b	B5	47
AS-214	GR	Monocytes	GR_TET2b	B6	336
AS-214	GR	Monocytes	GR_TET2b	B7	47
AS-214	GR	Monocytes	GR_TET2b	B8	59
AS-214	GR	Monocytes	GR_TET2b	B9	201
AS-214	GR	Monocytes	GR_TET2b	B10	17
AS-214	GR	Monocytes	GR_TET2b	B11	60
AS-214	GR	Monocytes	GR_TET2b	B12	669
AS-214	GR	Monocytes	GR_TET2b	B13	9081
AS-214	GR	Monocytes	GR_TET2b	B14	24
AS-214	GR	Monocytes	GR_TET2b	B15	38
AS-214	GR	Monocytes	GR_TET2b	B16	105
AS-214	GR	Monocytes	GR_TET2b	B17	2561
AS-214	GR	Monocytes	GR_TET2b	B18	30355
AS-214	GR	Monocytes	GR_TET2b	B19	7833
AS-214	GR	Monocytes	GR_TET2b	B20	315
AS-214	GR	Monocytes	GR_TET2b	B21	239
AS-214	GR	Monocytes	GR_TET2b	B22	179
AS-214	GR	Monocytes	GR_TET2b	B23	145
AS-214	GR	Monocytes	GR_TET2b	B24	147
AS-214	GR	Monocytes	GR_TET2b	C1	104
AS-214	GR	Monocytes	GR_TET2b	C2	123
AS-214	GR	Monocytes	GR_TET2b	C3	216
AS-214	GR	Monocytes	GR_TET2b	C4	6088
AS-214	GR	Monocytes	GR_TET2b	C5	57
AS-214	GR	Monocytes	GR_TET2b	C6	23908
AS-214	GR	Monocytes	GR_TET2b	C7	67
AS-214	GR	Monocytes	GR_TET2b	C8	106
AS-214	GR	Monocytes	GR_TET2b	C9	252
AS-214	GR	Monocytes	GR_TET2b	C10	30
AS-214	GR	Monocytes	GR_TET2b	C11	268
AS-214	GR	Monocytes	GR_TET2b	C12	877
AS-214	GR	Monocytes	GR_TET2b	C13	517
AS-214	GR	Monocytes	GR_TET2b	C14	18
AS-214	GR	Monocytes	GR_TET2b	C15	71
AS-214	GR	Monocytes	GR_TET2b	C16	121
AS-214	GR	Monocytes	GR_TET2b	C17	120
AS-214	GR	Monocytes	GR_TET2b	C18	3529
AS-214	GR	Monocytes	GR_TET2b	C19	14319
AS-214	GR	Monocytes	GR_TET2b	C20	438
AS-214	GR	Monocytes	GR_TET2b	C21	245
AS-214	GR	Monocytes	GR_TET2b	C22	260
AS-214	GR	Monocytes	GR_TET2b	C23	185
AS-214	GR	Monocytes	GR_TET2b	C24	190
AS-214	GR	Monocytes	GR_TET2b	D1	49
AS-214	GR	Monocytes	GR_TET2b	D2	68
AS-214	GR	Monocytes	GR_TET2b	D3	225
AS-214	GR	Monocytes	GR_TET2b	D4	384
AS-214	GR	Monocytes	GR_TET2b	D5	55
AS-214	GR	Monocytes	GR_TET2b	D6	352
AS-214	GR	Monocytes	GR_TET2b	D7	51
AS-214	GR	Monocytes	GR_TET2b	D8	57
AS-214	GR	Monocytes	GR_TET2b	D9	285
AS-214	GR	Monocytes	GR_TET2b	D10	27
AS-214	GR	Monocytes	GR_TET2b	D11	35
AS-214	GR	Monocytes	GR_TET2b	D12	606
AS-214	GR	Monocytes	GR_TET2b	D13	444
AS-214	GR	Monocytes	GR_TET2b	D14	24
AS-214	GR	Monocytes	GR_TET2b	D15	2277
AS-214	GR	Monocytes	GR_TET2b	D16	107
AS-214	GR	Monocytes	GR_TET2b	D17	110
AS-214	GR	Monocytes	GR_TET2b	D18	282
AS-214	GR	Monocytes	GR_TET2b	D19	18901
AS-214	GR	Monocytes	GR_TET2b	D20	266
AS-214	GR	Monocytes	GR_TET2b	D21	221
AS-214	GR	Monocytes	GR_TET2b	D22	173
AS-214	GR	Monocytes	GR_TET2b	D23	186
AS-214	GR	Monocytes	GR_TET2b	D24	111
AS-214	GR	Monocytes	GR_TET2b	E1	43
AS-214	GR	Monocytes	GR_TET2b	E2	55
AS-214	GR	Monocytes	GR_TET2b	E3	146
AS-214	GR	Monocytes	GR_TET2b	E4	344
AS-214	GR	Monocytes	GR_TET2b	E5	36
AS-214	GR	Monocytes	GR_TET2b	E6	285
AS-214	GR	Monocytes	GR_TET2b	E7	56
AS-214	GR	Monocytes	GR_TET2b	E8	91
AS-214	GR	Monocytes	GR_TET2b	E9	301
AS-214	GR	Monocytes	GR_TET2b	E10	23
AS-214	GR	Monocytes	GR_TET2b	E11	825
AS-214	GR	Monocytes	GR_TET2b	E12	24712
AS-214	GR	Monocytes	GR_TET2b	E13	326
AS-214	GR	Monocytes	GR_TET2b	E14	9
AS-214	GR	Monocytes	GR_TET2b	E15	48
AS-214	GR	Monocytes	GR_TET2b	E16	87
AS-214	GR	Monocytes	GR_TET2b	E17	88
AS-214	GR	Monocytes	GR_TET2b	E18	273
AS-214	GR	Monocytes	GR_TET2b	E19	377
AS-214	GR	Monocytes	GR_TET2b	E20	298
AS-214	GR	Monocytes	GR_TET2b	E21	1046
AS-214	GR	Monocytes	GR_TET2b	E22	214
AS-214	GR	Monocytes	GR_TET2b	E23	163
AS-214	GR	Monocytes	GR_TET2b	E24	89
AS-214	GR	Monocytes	GR_TET2b	F1	62
AS-214	GR	Monocytes	GR_TET2b	F2	100
AS-214	GR	Monocytes	GR_TET2b	F3	349
AS-214	GR	Monocytes	GR_TET2b	F4	709
AS-214	GR	Monocytes	GR_TET2b	F5	92
AS-214	GR	Monocytes	GR_TET2b	F6	601
AS-214	GR	Monocytes	GR_TET2b	F7	126
AS-214	GR	Monocytes	GR_TET2b	F8	114
AS-214	GR	Monocytes	GR_TET2b	F9	376
AS-214	GR	Monocytes	GR_TET2b	F10	248
AS-214	GR	Monocytes	GR_TET2b	F11	565
